# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = fecd_model_model
# start_datetime = 2023-10-05 20:01:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = C:/Users/dfoster/AppData/Local/Temp/RtmpWk9ck5/standata-48405e57361c.json
# init = 2 (Default)
# random
#   seed = 110819
# output
#   file = C:/Users/dfoster/Documents/pila2021/02-data/03-results/pila_fecd_nh-1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/dfoster/Documents/pila2021/02-data/03-results/fecd_model-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = --name=fecd_model_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,kappa
# Adaptation terminated
# Step size = 0.7633
# Diagonal elements of inverse mass matrix:
# 0.05119, 0.214856
-145.457,0.794347,0.7633,2,3,0,146.16,-2.84678,0.0939502
-145.468,0.996585,0.7633,2,7,0,145.57,-2.79862,0.0303165
-144.929,0.997237,0.7633,2,7,0,145.518,-2.78547,0.0773732
-145.386,0.960612,0.7633,2,3,0,145.504,-2.94316,0.032747
-145.361,0.88348,0.7633,2,3,0,146.79,-2.86142,0.0315585
-147.768,0.895348,0.7633,2,3,0,148.071,-3.35291,0.0582758
-146.648,1,0.7633,2,3,0,147.805,-3.25935,0.0421372
-145.318,0.759644,0.7633,1,3,0,149.596,-2.74236,0.0318487
-144.546,1,0.7633,2,3,0,145.259,-2.72672,0.0527099
-145.252,0.83675,0.7633,1,3,0,145.809,-2.79421,0.0884032
-145,1,0.7633,2,3,0,145.298,-2.85953,0.0783516
-145.886,0.62105,0.7633,2,3,0,148.652,-2.42964,0.047117
-145.513,0.867487,0.7633,2,7,0,147.357,-3.11276,0.0471536
-144.779,0.999508,0.7633,2,3,0,145.602,-2.93686,0.043835
-145.385,0.947573,0.7633,2,3,0,145.516,-2.51615,0.0567463
-145.278,0.996722,0.7633,3,7,0,145.886,-3.04636,0.0405229
-145.61,0.984895,0.7633,3,7,0,145.632,-3.11046,0.0405975
-145.117,0.996161,0.7633,3,7,0,145.747,-2.61702,0.0694637
-145.601,0.904295,0.7633,3,7,0,146.766,-2.66717,0.0303011
-144.594,1,0.7633,2,3,0,145.557,-2.89314,0.0542422
-144.729,0.983597,0.7633,2,3,0,144.816,-2.93967,0.0471458
-145.015,0.866935,0.7633,1,3,0,146.311,-2.64042,0.0691855
-148.352,0.630262,0.7633,2,3,0,148.938,-3.42283,0.0366363
-147.785,1,0.7633,1,1,0,148.533,-3.34935,0.0325596
-146.877,1,0.7633,1,1,0,147.754,-3.27088,0.0369191
-147.48,0.908201,0.7633,2,3,0,148.885,-3.3395,0.0372975
-144.672,1,0.7633,2,3,0,147.151,-2.90975,0.0458237
-145.114,0.926924,0.7633,2,3,0,145.375,-2.61632,0.0379192
-145.448,0.675231,0.7633,3,7,0,147.658,-2.88115,0.0309823
-145.043,0.864335,0.7633,3,7,0,147.517,-2.77277,0.0811911
-144.662,0.952679,0.7633,2,3,0,145.669,-2.90765,0.0461952
-144.581,0.950772,0.7633,2,3,0,145.196,-2.8762,0.0568462
-145.154,0.936164,0.7633,2,3,0,145.293,-3.04193,0.0568935
-145.219,0.769084,0.7633,2,3,0,147.928,-3.003,0.037679
-145.593,0.917077,0.7633,2,3,0,146.325,-3.03775,0.0339801
-144.773,1,0.7633,2,3,0,145.633,-2.65836,0.0604188
-144.727,0.984526,0.7633,2,7,0,145.127,-2.80807,0.0398604
-144.676,1,0.7633,2,7,0,144.838,-2.71965,0.0428068
-144.496,0.859609,0.7633,2,3,0,145.898,-2.78269,0.0531361
-144.612,0.96194,0.7633,2,3,0,144.81,-2.88355,0.046344
-144.604,0.956747,0.7633,2,3,0,145.069,-2.85113,0.0616464
-144.82,0.919649,0.7633,3,7,0,145.331,-2.71032,0.0392973
-144.753,1,0.7633,1,1,0,144.837,-2.71439,0.040733
-144.938,0.977401,0.7633,2,3,0,145.176,-3.00349,0.0486518
-145.353,0.949544,0.7633,3,7,0,145.628,-3.08689,0.0482996
-145.251,0.975082,0.7633,3,7,0,146.014,-2.59585,0.0708552
-145.213,0.985091,0.7633,2,7,0,145.987,-2.77372,0.032704
-145.749,0.944651,0.7633,2,7,0,146.109,-2.62452,0.0915158
-147.821,0.805228,0.7633,2,3,0,148.267,-3.22815,0.0242932
-145.342,0.829307,0.7633,3,7,0,151.417,-2.5571,0.0664287
-144.559,1,0.7633,2,3,0,145.238,-2.87715,0.0518567
-145.299,0.820669,0.7633,1,3,0,145.946,-2.80842,0.0898672
-144.535,0.977881,0.7633,1,3,0,145.416,-2.78419,0.0587537
-144.724,0.879588,0.7633,2,3,0,145.58,-2.76727,0.0689335
-144.843,0.989607,0.7633,3,7,0,145.032,-2.71245,0.0387371
-144.688,0.972872,0.7633,2,3,0,145.152,-2.83712,0.0411791
-144.641,0.959885,0.7633,2,3,0,145.069,-2.88858,0.0600486
-144.495,0.969189,0.7633,2,3,0,144.938,-2.80301,0.0509238
-145.092,0.945311,0.7633,2,3,0,145.101,-2.59316,0.0637502
-144.978,0.974515,0.7633,2,3,0,145.815,-2.76104,0.0356198
-145.221,0.917632,0.7633,2,3,0,146.07,-2.53463,0.0517661
-144.662,0.976102,0.7633,2,3,0,145.724,-2.87702,0.0434329
-144.678,0.920709,0.7633,2,3,0,145.481,-2.93045,0.052277
-146.292,0.780332,0.7633,2,3,0,146.64,-3.12312,0.081085
-146.577,0.983861,0.7633,2,3,0,146.867,-3.17981,0.0757961
-146.26,1,0.7633,2,3,0,147.589,-3.06964,0.0287783
-145.623,1,0.7633,2,3,0,146.388,-2.94022,0.0304271
-145.25,0.991646,0.7633,2,7,0,146.122,-3.06683,0.0468823
-144.656,1,0.7633,3,7,0,145.168,-2.6747,0.0497204
-145.359,0.918991,0.7633,3,7,0,145.529,-2.65987,0.032738
-145.136,1,0.7633,1,1,0,145.414,-2.7111,0.0342188
-145.087,0.918767,0.7633,2,3,0,146.128,-2.89354,0.0350933
-145.002,0.863984,0.7633,3,7,0,146.29,-2.65131,0.070282
-145.366,0.936741,0.7633,1,1,0,145.405,-2.63846,0.0814752
-144.739,1,0.7633,2,3,0,145.464,-2.90433,0.0639349
-144.548,0.879185,0.7633,2,3,0,145.884,-2.80572,0.0598942
-144.548,0.733483,0.7633,1,3,0,146.745,-2.80572,0.0598942
-144.707,0.984074,0.7633,2,7,0,144.743,-2.9275,0.0463445
-145.152,0.86896,0.7633,2,3,0,145.771,-2.92818,0.0781329
-147.474,0.726958,0.7633,2,3,0,148.289,-2.24838,0.038948
-145.131,0.999918,0.7633,3,7,0,147.419,-2.65847,0.0356354
-145.044,1,0.7633,3,7,0,145.317,-2.95562,0.0706926
-145.595,0.968837,0.7633,2,3,0,145.775,-3.09549,0.0638872
-145.044,0.998012,0.7633,2,3,0,146.334,-2.77757,0.0346332
-144.975,0.925882,0.7633,2,3,0,145.884,-2.76408,0.0356281
-144.882,1,0.7633,2,7,0,145.026,-2.75767,0.0749742
-144.873,0.992142,0.7633,2,3,0,145.089,-2.73254,0.0376628
-144.607,0.912429,0.7633,2,3,0,145.732,-2.8526,0.0617128
-145.934,0.73431,0.7633,1,3,0,147.229,-3.08926,0.032652
-145.915,0.970427,0.7633,3,7,0,146.61,-3.17145,0.0502089
-146.773,0.846705,0.7633,1,1,0,146.859,-3.25393,0.0597589
-147.694,0.866617,0.7633,1,1,0,147.848,-3.3433,0.0594655
-145.006,1,0.7633,2,7,0,147.867,-2.70686,0.0765255
-145.243,0.929393,0.7633,2,3,0,145.905,-2.53021,0.0512702
-144.536,0.935249,0.7633,1,3,0,146.068,-2.84736,0.0484705
-144.536,0.949424,0.7633,1,3,0,145.011,-2.84736,0.0484705
-144.549,0.979956,0.7633,1,3,0,144.747,-2.73181,0.0553831
-144.763,0.973913,0.7633,2,3,0,144.844,-2.63962,0.048603
-144.709,0.886523,0.7633,3,7,0,145.698,-2.8471,0.0674666
-144.811,0.991982,0.7633,2,7,0,144.935,-2.90526,0.0404502
-144.497,0.986707,0.7633,1,3,0,144.951,-2.81311,0.0535892
-145.236,0.925097,0.7633,2,3,0,145.251,-3.06647,0.0505827
-144.562,1,0.7633,2,3,0,145.19,-2.74117,0.0581561
-145.071,0.943353,0.7633,2,3,0,145.091,-2.71533,0.0349643
-145.712,0.919978,0.7633,2,3,0,145.965,-2.82817,0.10241
-145.28,0.890007,0.7633,2,3,0,147.197,-2.55368,0.0629439
-150.393,0.688683,0.7633,2,3,0,150.614,-3.2095,0.178749
-148.07,1,0.7633,2,3,0,150.298,-2.96907,0.16458
-146.809,1,0.7633,1,1,0,147.966,-2.92738,0.129418
-147.418,0.934225,0.7633,1,1,0,147.553,-2.95037,0.145813
-146.056,0.926501,0.7633,2,3,0,148.576,-2.83542,0.0264369
-145.708,1,0.7633,2,7,0,146.706,-3.04564,0.0329641
-145.561,0.912192,0.7633,3,7,0,146.738,-2.53598,0.0698604
-144.694,1,0.7633,2,3,0,145.553,-2.92025,0.0584521
-144.622,1,0.7633,3,7,0,144.707,-2.90854,0.0526267
-145.19,0.92987,0.7633,2,3,0,145.347,-2.65913,0.0347832
-145.172,0.981918,0.7633,2,3,0,145.73,-2.54997,0.0444052
-144.723,1,0.7633,2,3,0,145.19,-2.68177,0.0436669
-144.647,0.986167,0.7633,2,3,0,144.918,-2.81476,0.0419858
-146.424,0.776556,0.7633,2,3,0,146.754,-2.4211,0.03186
-145.843,0.927447,0.7633,2,3,0,147.477,-2.48921,0.0684016
-144.811,0.955162,0.7633,2,3,0,146.346,-2.71174,0.0693651
-145.999,0.822375,0.7633,2,3,0,146.653,-3.14936,0.036702
-145.263,0.98019,0.7633,2,3,0,146.469,-3.05592,0.0592444
-145.445,0.870281,0.7633,2,3,0,147.086,-2.53263,0.0379601
-145.344,0.925471,0.7633,2,3,0,146.187,-2.76334,0.0908208
-145.865,0.979478,0.7633,2,3,0,145.91,-2.81407,0.107354
-145.289,0.963436,0.7633,2,3,0,146.588,-3.03185,0.0668251
-145.676,0.947646,0.7633,2,3,0,146.419,-2.77074,0.101357
-145.08,1,0.7633,2,3,0,145.603,-2.7615,0.0821618
-145.146,0.96887,0.7633,2,3,0,145.575,-3.01388,0.040264
-145.772,0.948017,0.7633,2,7,0,146.038,-2.46359,0.0581641
-145.07,1,0.7633,3,7,0,145.723,-3.00875,0.0419683
-145.971,0.846134,0.7633,2,7,0,146.528,-2.8734,0.108387
-145.426,0.950931,0.7633,2,7,0,147.169,-3.07014,0.0634146
-144.762,0.934578,0.7633,2,3,0,146.491,-2.81885,0.0391674
-144.663,0.845205,0.7633,2,3,0,146.182,-2.91239,0.0575688
-145.044,0.807592,0.7633,1,3,0,146.268,-2.64394,0.0376795
-144.608,0.992251,0.7633,2,3,0,145.237,-2.77558,0.0634711
-145.312,0.913436,0.7633,2,3,0,145.472,-3.05075,0.0633172
-145.466,0.937726,0.7633,3,7,0,146.266,-2.98982,0.0806929
-145.892,0.967152,0.7633,2,3,0,146.37,-2.7586,0.0273877
-145.765,0.986949,0.7633,3,7,0,147.046,-2.58636,0.0861073
-145.681,0.956353,0.7633,2,7,0,146.763,-2.52657,0.0343279
-145.644,0.994429,0.7633,3,7,0,146.07,-3.08756,0.0679627
-147.065,0.767988,0.7633,2,3,0,148.658,-3.15946,0.0947181
-146.342,1,0.7633,2,7,0,147.422,-2.61267,0.0261131
-145.931,0.998291,0.7633,3,7,0,147.167,-3.05962,0.0834683
-145.363,1,0.7633,2,7,0,146.479,-2.62637,0.0796895
-144.816,0.999578,0.7633,2,3,0,145.589,-2.64811,0.0433594
-144.79,0.998693,0.7633,3,7,0,144.887,-2.63055,0.0491132
-145.594,0.93627,0.7633,3,7,0,145.777,-2.4825,0.0413761
-145.128,0.95016,0.7633,3,7,0,146.501,-2.80159,0.0335894
-146.045,0.906766,0.7633,2,3,0,146.343,-2.99217,0.0982012
-145.412,1,0.7633,1,1,0,145.978,-2.91138,0.0883622
-145.506,0.915977,0.7633,2,7,0,146.819,-3.10912,0.053462
-146.087,0.948623,0.7633,2,3,0,146.695,-3.09107,0.031118
-144.781,0.820268,0.7633,1,3,0,148.572,-2.75163,0.0707596
-144.944,0.981992,0.7633,3,7,0,145.154,-2.71489,0.0368458
-152.143,0.333192,0.7633,2,3,0,153.57,-2.43815,0.253214
-148.312,1,0.7633,2,7,0,151.488,-3.24348,0.0224242
-146.469,1,0.7633,2,3,0,148.084,-2.61541,0.111487
-144.796,0.820247,0.7633,1,3,0,148.37,-2.96324,0.0554532
-145.907,0.900538,0.7633,2,3,0,146.091,-3.13477,0.0367473
-145.865,0.916179,0.7633,2,3,0,147.163,-3.03564,0.0858385
-145.272,1,0.7633,2,3,0,145.897,-2.89974,0.0848557
-145.636,0.960285,0.7633,2,7,0,146.107,-3.01084,0.0322649
-144.756,0.94945,0.7633,3,7,0,146.046,-2.82549,0.0393731
-144.686,1,0.7633,3,7,0,144.91,-2.75137,0.0665296
-145.168,0.944886,0.7633,2,3,0,145.365,-2.84948,0.0845628
-145.144,0.989921,0.7633,3,7,0,145.281,-2.8029,0.084859
-145.344,0.986704,0.7633,2,7,0,145.438,-2.69828,0.0321286
-145.75,0.930499,0.7633,1,1,0,145.848,-2.64248,0.029537
-145.381,0.915388,0.7633,2,7,0,146.978,-2.52499,0.0596298
-145.886,0.974804,0.7633,2,3,0,146.344,-3.16165,0.0547002
-145.127,1,0.7633,2,3,0,145.793,-2.55606,0.0454842
-145.161,0.994712,0.7633,1,1,0,145.24,-2.54802,0.0459824
-145.66,0.881408,0.7633,2,7,0,146.374,-3.08704,0.0364064
-145.588,1,0.7633,1,1,0,145.78,-3.09218,0.0384173
-145.108,0.827089,0.7633,2,7,0,147.302,-2.74782,0.0825932
-144.688,1,0.7633,2,3,0,145.222,-2.92362,0.0571359
-145.898,0.739084,0.7633,2,3,0,147.082,-2.67598,0.102225
-146.315,0.935038,0.7633,2,3,0,147.189,-2.56181,0.0271926
-147.096,0.805451,0.7633,1,1,0,147.339,-2.61086,0.022609
-146.552,1,0.7633,3,7,0,147.294,-2.5346,0.0263256
-147.076,0.98552,0.7633,2,7,0,147.149,-3.1046,0.107586
-146.869,1,0.7633,2,3,0,147.557,-3.16003,0.0891236
-147.045,0.889841,0.7633,2,3,0,149.547,-2.92426,0.0223971
-145.629,1,0.7633,1,1,0,146.784,-2.96558,0.030931
-145.491,0.991212,0.7633,2,3,0,146.065,-2.59031,0.0782094
-146.772,0.934803,0.7633,2,3,0,147.464,-3.15829,0.0868067
-145.821,1,0.7633,1,1,0,146.687,-3.04231,0.083304
-146.081,0.956142,0.7633,1,1,0,146.248,-3.05716,0.0884696
-146.423,0.895892,0.7633,3,7,0,148.674,-2.75666,0.0245556
-144.952,0.911589,0.7633,2,3,0,147.342,-2.6732,0.0380604
-145.4,0.90643,0.7633,1,1,0,145.425,-2.68143,0.0318653
-145.685,0.926481,0.7633,1,1,0,145.838,-2.72267,0.0289676
-145.18,0.985348,0.7633,2,3,0,146.256,-2.5469,0.0448993
-145.902,0.915516,0.7633,2,3,0,146.392,-2.55776,0.0304252
-146.005,0.970853,0.7633,1,1,0,146.219,-2.56926,0.0292085
-146.12,0.977836,0.7633,3,7,0,146.869,-2.98906,0.100894
-145.446,0.953454,0.7633,3,7,0,147.198,-3.08596,0.0596261
-144.728,0.999332,0.7633,2,3,0,145.828,-2.84801,0.0682942
-145.787,0.873778,0.7633,2,3,0,145.993,-2.46041,0.0392027
-144.493,0.972108,0.7633,3,7,0,146.245,-2.80089,0.0523634
-144.614,0.968428,0.7633,2,3,0,144.782,-2.90494,0.0521643
-144.762,0.905604,0.7633,2,3,0,145.569,-2.92267,0.0431015
-144.775,0.901852,0.7633,1,3,0,145.826,-2.718,0.0683116
-146.929,0.868703,0.7633,2,3,0,146.941,-2.6118,0.0232797
-145.665,1,0.7633,1,1,0,146.677,-2.62824,0.0305284
-145.665,0.721192,0.7633,2,3,0,147.948,-2.62824,0.0305284
-145.006,0.98036,0.7633,2,3,0,146.403,-2.70267,0.0761943
-144.666,0.996572,0.7633,2,3,0,145.135,-2.89856,0.0449209
-144.627,0.99422,0.7633,3,7,0,144.787,-2.78867,0.064757
-144.572,1,0.7633,1,1,0,144.622,-2.78045,0.0614147
-145.861,0.743018,0.7633,1,3,0,146.97,-2.74888,0.0276191
-145.134,1,0.7633,2,3,0,145.83,-2.66327,0.0354216
-146.267,0.885448,0.7633,2,3,0,146.807,-2.41551,0.0346395
-149.312,0.733323,0.7633,2,3,0,150.694,-2.10259,0.0461832
-144.577,0.993914,0.7633,3,7,0,148.765,-2.70811,0.0520742
-144.975,0.665003,0.7633,2,3,0,148.539,-2.61925,0.0409887
-144.972,0.978125,0.7633,2,3,0,145.311,-2.87372,0.0765147
-145.051,0.997716,0.7633,2,3,0,145.204,-2.78136,0.0816157
-144.724,0.899707,0.7633,1,3,0,146.183,-2.77054,0.0400622
-146.022,0.859312,0.7633,2,3,0,146.193,-2.65286,0.0274529
-144.672,0.991807,0.7633,2,7,0,146.12,-2.82064,0.0413469
-144.792,0.977761,0.7633,2,3,0,145.044,-2.64818,0.0594973
-145.939,0.59329,0.7633,2,3,0,148.677,-3.04771,0.0306796
-146.022,0.890868,0.7633,2,3,0,147.11,-2.94424,0.103739
-145.812,1,0.7633,1,1,0,146.177,-2.97233,0.0939625
-144.638,0.998704,0.7633,2,7,0,145.642,-2.78769,0.0422123
-145.796,0.74591,0.7633,2,3,0,147.768,-3.10036,0.0703877
-145.334,1,0.7633,2,3,0,146.462,-2.71346,0.0880375
-144.863,1,0.7633,2,3,0,145.4,-2.66984,0.0669663
-146.051,0.897975,0.7633,2,3,0,146.237,-2.98755,0.028124
-145.306,0.986554,0.7633,3,7,0,147.098,-2.97571,0.0774162
-145.496,0.995807,0.7633,3,7,0,145.789,-2.64949,0.0315941
-145.224,1,0.7633,1,1,0,145.51,-2.65746,0.0343862
-147.339,0.807767,0.7633,2,3,0,147.988,-2.44697,0.100054
-145.289,1,0.7633,2,3,0,147.275,-2.53545,0.0579784
-145.062,0.703279,0.7633,1,3,0,148.102,-2.99757,0.0408374
-147.668,0.805075,0.7633,2,3,0,148.001,-3.35529,0.0532919
-147.694,0.972959,0.7633,2,3,0,148.512,-3.30917,0.0710352
-144.8,1,0.7633,2,3,0,147.771,-2.80906,0.0725123
-145.848,0.85742,0.7633,2,3,0,146.277,-3.05204,0.0317402
-144.724,1,0.7633,2,3,0,145.851,-2.89182,0.0421611
-145.292,0.964182,0.7633,3,7,0,145.315,-3.0606,0.0423363
-145.769,0.92888,0.7633,2,3,0,146.293,-2.60882,0.0898387
-145.534,0.996024,0.7633,2,7,0,146.495,-3.00091,0.0812264
-145.757,0.975627,0.7633,2,7,0,146.291,-2.80304,0.02819
-145.284,0.993287,0.7633,2,3,0,146.138,-2.89705,0.0854839
-146.068,0.936572,0.7633,3,7,0,146.249,-2.92675,0.106984
-146.3,0.990013,0.7633,2,7,0,146.364,-2.66909,0.025666
-146.287,1,0.7633,1,1,0,146.674,-2.67204,0.0257108
-147.36,0.752763,0.7633,1,1,0,147.653,-2.75233,0.0209503
-145.222,1,0.7633,2,7,0,147.175,-2.61738,0.073501
-145.932,0.896477,0.7633,2,7,0,146.866,-2.42336,0.0469575
-144.825,1,0.7633,2,3,0,145.931,-2.97306,0.0481812
-145.102,0.951543,0.7633,3,7,0,145.392,-2.62435,0.0701136
-146.092,0.903568,0.7633,3,7,0,147.15,-2.59118,0.0280424
-145.063,0.990858,0.7633,3,7,0,146.515,-2.70876,0.0786858
-144.642,0.953706,0.7633,2,3,0,145.548,-2.90175,0.0579011
-144.664,0.950483,0.7633,2,3,0,145.187,-2.88518,0.0438749
-144.596,0.990985,0.7633,3,7,0,144.837,-2.81439,0.0436989
-144.643,0.938956,0.7633,1,3,0,145.058,-2.82219,0.0652977
-144.905,0.852593,0.7633,3,7,0,146.15,-2.61096,0.0449216
-145.275,0.968955,0.7633,2,3,0,145.396,-2.53276,0.0560819
-145.995,0.880978,0.7633,2,3,0,146.797,-2.56095,0.0295238
-146.097,0.990125,0.7633,3,7,0,146.468,-2.43772,0.0352037
-146.139,0.934526,0.7633,2,3,0,147.296,-2.40182,0.0513189
-145.092,1,0.7633,2,3,0,146.276,-2.68231,0.0354453
-144.572,0.920288,0.7633,1,3,0,145.805,-2.81593,0.0613519
-145.502,0.886199,0.7633,3,7,0,145.783,-2.52827,0.0371937
-144.658,1,0.7633,2,3,0,145.495,-2.91086,0.0574142
-144.599,1,0.7633,1,1,0,144.653,-2.89272,0.0552607
-144.656,0.89483,0.7633,3,7,0,145.6,-2.67481,0.0495252
-145.748,0.719511,0.7633,1,3,0,147.122,-2.79933,0.103879
-144.999,0.978688,0.7633,2,7,0,145.972,-2.9679,0.0398032
-145.396,0.941814,0.7633,1,1,0,145.402,-3.02343,0.0359642
-145.655,0.868866,0.7633,3,7,0,146.797,-2.72522,0.0987985
-145.149,0.983163,0.7633,2,7,0,146.167,-3.03305,0.0596707
-144.7,1,0.7633,2,3,0,145.429,-2.83937,0.0674025
-145.631,0.886374,0.7633,2,3,0,145.913,-2.50856,0.0657917
-145.562,0.882833,0.7633,2,3,0,147.377,-3.05008,0.0733538
-144.569,0.978516,0.7633,2,3,0,145.891,-2.79221,0.0614024
-145.06,0.865999,0.7633,3,7,0,145.941,-3.02386,0.0452669
-145.099,0.995342,0.7633,3,7,0,145.173,-2.56869,0.0574645
-145.121,0.998744,0.7633,3,7,0,145.243,-2.5532,0.0517522
-145.351,0.979024,0.7633,3,7,0,145.599,-3.01029,0.0358729
-144.868,0.942953,0.7633,3,7,0,145.876,-2.82122,0.0372197
-145.255,0.961437,0.7633,3,7,0,145.794,-2.55823,0.0629546
-146.61,0.876494,0.7633,3,7,0,147.379,-3.15311,0.0834121
-144.958,1,0.7633,3,7,0,146.89,-2.79356,0.0784916
-144.507,0.983311,0.7633,1,3,0,145.143,-2.76166,0.0531163
-144.527,0.980704,0.7633,2,3,0,144.675,-2.79612,0.0470784
-145.015,0.911291,0.7633,2,3,0,145.392,-3.00562,0.0435937
-145.18,0.980174,0.7633,3,7,0,145.419,-3.04145,0.0431529
-145.862,0.933077,0.7633,2,3,0,146.161,-2.55327,0.0830881
-144.678,0.983298,0.7633,2,3,0,146.065,-2.66498,0.0510375
-144.766,0.891827,0.7633,1,3,0,145.772,-2.95883,0.0498606
-144.959,0.978061,0.7633,2,3,0,145.093,-2.97667,0.0633305
-146.681,0.827514,0.7633,2,3,0,146.867,-2.3577,0.0342732
-145.633,0.779939,0.7633,2,3,0,148.186,-2.96122,0.030789
-147.935,0.721716,0.7633,2,3,0,148.63,-3.21501,0.10417
-145.933,1,0.7633,2,3,0,148.611,-2.67484,0.103141
-147.493,0.747249,0.7633,1,1,0,147.519,-2.53643,0.126295
-147.064,0.986363,0.7633,3,7,0,147.743,-3.1262,0.0252907
-146.54,1,0.7633,2,3,0,148.192,-3.2498,0.0454113
-147.792,0.822672,0.7633,2,3,0,149.291,-3.0315,0.0206984
-146.224,1,0.7633,1,1,0,147.635,-2.93103,0.0261923
-145.961,1,0.7633,3,7,0,146.814,-2.50087,0.075019
-145.556,0.986153,0.7633,2,3,0,146.901,-2.85846,0.0965271
-145.216,0.972696,0.7633,2,7,0,146.092,-3.0262,0.039765
-144.733,0.689519,0.7633,2,3,0,148.707,-2.94924,0.0513202
-145.146,0.862365,0.7633,2,3,0,145.91,-2.69307,0.0802417
-145.633,0.901078,0.7633,2,7,0,146.429,-2.46979,0.0434283
-144.672,0.931215,0.7633,2,3,0,146.592,-2.81178,0.0412567
-144.996,0.936407,0.7633,2,3,0,145.514,-2.65925,0.0711299
-144.633,0.938925,0.7633,2,7,0,145.717,-2.90922,0.0549871
-145.891,0.889805,0.7633,2,3,0,146.018,-2.91716,0.0280551
-147.255,0.915678,0.7633,2,3,0,147.338,-2.98083,0.0220647
-146.199,0.996469,0.7633,3,7,0,147.666,-2.66143,0.109657
-145.303,1,0.7633,2,3,0,146.539,-3.00872,0.0365519
-147.273,0.859601,0.7633,2,3,0,147.675,-3.32212,0.0513166
-145.002,1,0.7633,2,3,0,147.607,-2.62831,0.0395184
-145.343,0.872195,0.7633,3,7,0,146.211,-3.0738,0.0578487
-144.733,0.934169,0.7633,2,3,0,146.467,-2.72971,0.0673475
-145.105,0.974332,0.7633,2,3,0,145.159,-2.62279,0.0699901
-144.736,0.975163,0.7633,3,7,0,145.683,-2.72946,0.0406273
-145.373,0.936094,0.7633,2,3,0,145.449,-2.79183,0.0311312
-145.236,0.74741,0.7633,2,3,0,147.771,-2.64462,0.0779467
-145.355,0.992167,0.7633,2,7,0,145.415,-3.01523,0.0361111
-145.234,0.99874,0.7633,2,7,0,145.368,-2.6148,0.073516
-147.846,0.601971,0.7633,2,3,0,150.613,-3.37918,0.0384977
-146.511,1,0.7633,2,3,0,147.788,-3.2096,0.0346918
-144.662,0.998683,0.7633,3,7,0,146.342,-2.69165,0.045541
-145.346,0.800912,0.7633,2,7,0,146.305,-2.69999,0.0874148
-146.001,0.713834,0.7633,2,3,0,149.604,-2.87882,0.0269849
-146.108,0.808605,0.7633,3,7,0,148.374,-2.5975,0.0981244
-145.651,1,0.7633,1,1,0,146.142,-2.68461,0.0955611
-144.582,0.949371,0.7633,1,3,0,146.22,-2.87336,0.057465
-144.788,0.936739,0.7633,2,3,0,145.12,-2.83642,0.0388532
-145.602,0.650741,0.7633,1,3,0,147.745,-2.70245,0.0956034
-145.555,1,0.7633,1,1,0,145.759,-2.68496,0.0926494
-145.096,0.954855,0.7633,2,7,0,146.221,-2.93385,0.0755009
-144.994,0.995442,0.7633,2,3,0,145.508,-2.69224,0.0747963
-145.355,0.909593,0.7633,2,3,0,146.093,-2.51773,0.055344
-144.761,0.994828,0.7633,3,7,0,145.41,-2.64066,0.0542937
-145.716,0.889902,0.7633,3,7,0,145.85,-2.98003,0.0305349
-146.278,0.978685,0.7633,2,3,0,146.962,-3.20371,0.0579009
-147.543,0.744542,0.7633,2,5,0,149.38,-2.31379,0.027522
-144.992,0.779789,0.7633,3,7,0,150.851,-2.66662,0.0375872
-147.263,0.547523,0.7633,2,3,0,149.983,-3.13982,0.0245963
-145.991,1,0.7633,1,1,0,147.048,-3.09118,0.0321243
-146.091,0.939655,0.7633,3,7,0,147.155,-2.46264,0.069717
-145.003,1,0.7633,3,7,0,146.694,-2.62325,0.0398928
-145.287,0.805373,0.7633,2,3,0,147.385,-3.04125,0.0396364
-145.016,0.97359,0.7633,2,3,0,145.584,-2.65696,0.0716193
-144.943,0.967526,0.7633,2,3,0,145.529,-2.59081,0.0490573
-145.291,0.974222,0.7633,2,3,0,145.424,-2.58019,0.0369767
-144.981,1,0.7633,1,1,0,145.264,-2.63585,0.0394867
-144.883,0.992787,0.7633,2,7,0,145.173,-2.87032,0.0733764
-144.541,0.99782,0.7633,2,7,0,144.891,-2.84633,0.0570293
-144.62,0.976331,0.7633,3,7,0,144.776,-2.72541,0.0446996
