# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = fecd_model_model
# start_datetime = 2023-07-21 18:04:25 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/dfoster/AppData/Local/Temp/RtmpC0iZKs/standata-7bbc74217686.json
# init = 2 (Default)
# random
#   seed = 110819
# output
#   file = C:/Users/dfoster/Documents/pila2021/02-data/03-results/pila_fecd-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/dfoster/Documents/pila2021/02-data/03-results/fecd_model-profile-2.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = --name=fecd_model_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,kappa
-142.586,0.806357,0.749957,2,3,0,142.678,-2.3655,0.0580718
-141.803,1,0.749957,1,1,0,142.621,-2.41647,0.0491596
-139.158,0.987361,0.749957,3,7,0,141.889,-2.94753,0.0634962
-139.181,0.990346,0.749957,3,7,0,139.313,-2.88747,0.0493888
-140.305,0.843271,0.749957,2,3,0,140.881,-2.59577,0.0454678
-141.29,0.90626,0.749957,2,3,0,141.898,-2.62791,0.0271848
-139.702,1,0.749957,3,7,0,141.432,-3.01923,0.0891717
-139.702,0.648205,0.749957,1,3,0,144.814,-3.01923,0.0891717
-140.077,0.980698,0.749957,2,3,0,140.165,-3.11626,0.0914263
-139.806,1,0.749957,1,1,0,140.073,-3.07738,0.0864067
-139.977,0.981452,0.749957,2,3,0,140.396,-3.04311,0.0336265
-140.041,0.997523,0.749957,2,3,0,140.627,-3.22791,0.050745
-139.575,0.966738,0.749957,3,7,0,140.698,-2.74474,0.0672216
-139.535,0.98386,0.749957,2,7,0,139.97,-3.12622,0.05823
-139.129,0.958222,0.749957,1,3,0,140.095,-2.89696,0.0574299
-139.244,0.988557,0.749957,2,3,0,139.254,-2.84623,0.0651714
-139.36,0.966186,0.749957,2,3,0,139.661,-2.82012,0.0451414
-140.965,0.721365,0.749957,3,7,0,142.131,-2.89693,0.145031
-141.324,0.953892,0.749957,3,7,0,141.998,-2.93213,0.0236548
-139.638,0.924999,0.749957,2,3,0,142.187,-2.79204,0.0392551
-139.823,0.986934,0.749957,2,3,0,139.874,-2.80615,0.0356408
-139.324,1,0.749957,2,3,0,139.855,-2.78857,0.0570328
-139.883,0.92121,0.749957,2,3,0,140.119,-2.7424,0.0826875
-139.781,0.682412,0.749957,1,3,0,143.439,-3.17604,0.0486817
-139.816,0.981285,0.749957,3,7,0,140.293,-2.67393,0.0582098
-139.714,1,0.749957,1,1,0,139.868,-2.69756,0.060829
-139.183,0.944746,0.749957,3,7,0,140.844,-3.00433,0.0579179
-139.183,0.868495,0.749957,2,3,0,140.635,-3.00433,0.0579179
-139.531,0.923577,0.749957,2,3,0,140.015,-3.12356,0.05086
-140.864,0.809474,0.749957,3,7,0,141.656,-2.83446,0.136243
-140.081,0.985347,0.749957,2,7,0,141.436,-3.15123,0.0844746
-139.709,1,0.749957,1,1,0,140.043,-3.1174,0.0743991
-140.302,0.969983,0.749957,3,7,0,140.345,-2.63962,0.0373725
-140.117,1,0.749957,2,3,0,140.342,-2.65824,0.0393819
-139.521,0.980058,0.749957,2,3,0,140.391,-2.73552,0.0587832
-139.835,0.979549,0.749957,2,3,0,139.936,-2.71331,0.0737609
-139.419,1,0.749957,3,7,0,139.931,-3.09761,0.0547596
-139.303,0.920602,0.749957,1,3,0,140.298,-2.8643,0.0445975
-139.459,0.97698,0.749957,3,7,0,139.684,-3.02035,0.0775709
-140.665,0.862706,0.749957,2,3,0,141.31,-3.28274,0.0729321
-140.828,0.997263,0.749957,3,7,0,141.236,-2.65628,0.0298177
-140.798,0.989719,0.749957,1,1,0,141.08,-2.67935,0.0293064
-139.984,0.99493,0.749957,2,7,0,140.979,-2.94481,0.105181
-140.431,0.909829,0.749957,3,7,0,141.376,-2.58004,0.0579579
-140.18,0.913605,0.749957,2,3,0,141.713,-2.74529,0.0956719
-139.163,0.99737,0.749957,3,7,0,140.292,-2.86346,0.0547438
-139.293,0.986186,0.749957,2,3,0,139.326,-2.8341,0.0469056
-140.846,0.785773,0.749957,2,3,0,141.745,-2.52624,0.0419823
-144,0.610261,0.749957,2,3,0,144.857,-2.57809,0.0172521
-145.72,0.691624,0.749957,1,1,0,146.211,-2.54694,0.0140433
-143.592,1,0.749957,1,1,0,145.835,-2.65043,0.017671
-139.798,1,0.749957,2,3,0,143.165,-2.68911,0.0640959
-140.069,0.871367,0.749957,2,3,0,142.144,-2.79554,0.0328981
-139.565,1,0.749957,1,1,0,139.991,-2.8419,0.0387575
-140.387,0.92223,0.749957,3,7,0,140.869,-3.10708,0.10555
-139.165,0.921203,0.749957,3,7,0,141.68,-2.96927,0.062663
-140.701,0.856937,0.749957,2,3,0,140.794,-2.67,0.0304544
-140.578,0.983632,0.749957,3,7,0,141.247,-2.89652,0.0276535
-140.033,1,0.749957,1,1,0,140.534,-2.88394,0.0319978
-139.348,0.982735,0.749957,2,3,0,140.276,-2.82061,0.0455722
-139.83,0.976512,0.749957,3,7,0,139.903,-3.17976,0.063123
-141.447,0.87686,0.749957,2,3,0,141.78,-3.39853,0.039253
-139.315,0.961456,0.749957,1,3,0,142.398,-3.05868,0.0514221
-140.592,0.773087,0.749957,1,3,0,143.17,-2.65878,0.0918687
-141.211,0.914811,0.749957,2,7,0,143.291,-2.47778,0.0435097
-140.139,1,0.749957,2,3,0,141.526,-2.72053,0.034548
-139.938,0.982908,0.749957,3,7,0,140.659,-2.95122,0.103145
-141.083,0.944048,0.749957,3,7,0,141.111,-2.87389,0.0248664
-139.612,1,0.749957,2,3,0,141.093,-2.77355,0.0408994
-139.6,0.84196,0.749957,1,3,0,141.955,-3.13937,0.0596535
-143.099,0.747148,0.749957,2,3,0,143.146,-3.50318,0.0276966
-140.05,0.959201,0.749957,2,3,0,143.373,-2.69469,0.0791248
-141.193,0.928974,0.749957,3,7,0,141.806,-3.06971,0.144002
-143.503,0.923273,0.749957,2,3,0,144.195,-2.99375,0.27346
-139.374,0.977418,0.749957,3,7,0,143.539,-2.79771,0.0467961
-139.138,1,0.749957,2,3,0,139.368,-2.92238,0.0517438
-140.149,0.871867,0.749957,3,7,0,141.022,-2.61448,0.0534586
-140.889,0.977902,0.749957,3,7,0,141.338,-2.51391,0.0485373
-142.949,0.934365,0.749957,2,7,0,143.328,-3.44127,0.101591
-144.788,0.927467,0.749957,2,3,0,144.946,-3.57476,0.106489
-144.034,1,0.749957,2,7,0,146.158,-2.20795,0.035802
-145.591,0.72154,0.749957,1,1,0,145.736,-2.10429,0.0418831
-144.297,1,0.749957,2,3,0,145.508,-2.18658,0.0323647
-139.844,0.847462,0.749957,3,7,0,145.226,-3.18928,0.0595801
-142.391,0.792716,0.749957,2,3,0,142.738,-3.14509,0.0207806
-147.8,0.534713,0.749957,3,7,0,149.362,-3.10969,0.690152
-139.44,0.810543,0.749957,2,7,0,148.583,-3.02897,0.0422669
-139.398,0.993121,0.749957,3,7,0,139.612,-2.82518,0.0728335
-139.445,0.98477,0.749957,3,7,0,139.72,-2.75788,0.0604873
-139.244,0.998765,0.749957,3,7,0,139.557,-3.0271,0.0614772
-141.149,0.771702,0.749957,3,7,0,142.012,-2.51413,0.0355487
-140.776,1,0.749957,1,1,0,141.202,-2.57488,0.0352233
-140.517,1,0.749957,1,1,0,140.837,-2.58251,0.0398929
-139.589,0.976628,0.749957,2,3,0,140.916,-2.99552,0.0861205
-139.165,1,0.749957,2,3,0,139.566,-2.9933,0.0572284
-139.165,0.657877,0.749957,1,3,0,142.375,-2.9933,0.0572284
-139.307,0.94644,0.749957,2,3,0,139.705,-2.8514,0.0450467
-140.707,0.892702,0.749957,2,3,0,140.809,-2.605,0.080647
-139.734,1,0.749957,3,7,0,140.862,-2.82786,0.0363227
-141.837,0.866061,0.749957,2,3,0,142.266,-3.42913,0.0667266
-140.933,1,0.749957,1,1,0,141.762,-3.35067,0.0565522
-140.233,1,0.749957,2,3,0,141.016,-3.24407,0.0435933
-141.478,0.774745,0.749957,2,3,0,142.396,-3.28104,0.105176
-141.478,0.769944,0.749957,1,1,0,143.102,-3.28104,0.105176
-139.926,0.992854,0.749957,2,7,0,141.8,-2.85977,0.100484
-139.647,0.980819,0.749957,2,3,0,140.381,-2.8333,0.0375546
-140.547,0.904049,0.749957,2,3,0,141.163,-3.29791,0.0450206
-139.259,0.852394,0.749957,2,3,0,142.147,-2.8379,0.0483843
-140.041,0.859732,0.749957,3,7,0,140.741,-3.22599,0.0490877
-140.092,0.976593,0.749957,3,7,0,140.638,-3.23209,0.0475716
-140.119,0.754869,0.749957,1,3,0,143.417,-2.95258,0.11051
-139.151,0.964883,0.749957,1,3,0,140.736,-2.97837,0.0587246
-140.173,0.907055,0.749957,2,3,0,140.186,-3.24651,0.048036
-140.799,0.778694,0.749957,3,7,0,142.677,-2.6272,0.0908092
-140.675,1,0.749957,1,1,0,141.017,-2.62859,0.0865844
-139.517,0.969747,0.749957,2,3,0,141.052,-2.79336,0.0745026
-139.615,0.998352,0.749957,3,7,0,139.744,-3.08728,0.0413542
-139.483,1,0.749957,2,3,0,139.709,-3.1114,0.0511595
-139.155,0.975196,0.749957,3,7,0,139.981,-2.93184,0.0501279
-139.323,0.939899,0.749957,3,7,0,139.67,-2.94368,0.0428719
-141.309,0.759725,0.749957,2,3,0,141.535,-2.86919,0.158299
-141.866,0.965735,0.749957,1,1,0,141.917,-2.86155,0.183019
-139.827,1,0.749957,2,3,0,142.022,-3.1084,0.0820057
-139.698,1,0.749957,1,1,0,139.867,-3.10808,0.0758369
-143.173,0.859821,0.749957,2,3,0,143.262,-3.13579,0.0183686
-140.237,1,0.749957,2,3,0,143.345,-2.72607,0.0941165
-139.906,0.990784,0.749957,2,3,0,140.77,-2.93474,0.102103
-140.404,0.983687,0.749957,2,3,0,140.41,-2.91657,0.122329
-141.022,0.944181,0.749957,1,1,0,141.053,-2.86048,0.145279
-140.651,0.989778,0.749957,2,3,0,141.701,-3.00179,0.12955
-139.201,0.944001,0.749957,1,3,0,141.284,-2.90363,0.067277
-139.45,0.973438,0.749957,2,3,0,139.563,-2.99344,0.0796112
-140.614,0.902356,0.749957,3,7,0,140.979,-3.00698,0.0277106
-143.618,0.836956,0.749957,2,3,0,143.638,-3.05707,0.016914
-142.847,1,0.749957,2,3,0,144.057,-3.09271,0.0189782
-140.364,1,0.749957,3,7,0,143.633,-3.27899,0.0509586
-139.501,0.944323,0.749957,2,3,0,141.433,-3.07495,0.0436525
-140.485,0.628309,0.749957,2,3,0,143.899,-2.79687,0.116259
-139.356,0.981759,0.749957,3,7,0,140.589,-2.9652,0.0422612
-139.54,0.854703,0.749957,2,3,0,140.776,-2.72781,0.0552854
-139.253,0.963064,0.749957,3,7,0,140.236,-3.04023,0.0548511
-141.103,0.789771,0.749957,2,3,0,141.26,-2.88256,0.150261
-141.396,0.979447,0.749957,1,1,0,141.499,-2.87464,0.162515
-140.211,0.985395,0.749957,2,7,0,141.238,-3.00531,0.0307119
-140.943,0.900378,0.749957,3,7,0,141.481,-2.84338,0.140441
-139.457,0.995881,0.749957,2,3,0,141.308,-3.10017,0.049727
-139.938,0.974243,0.749957,3,7,0,139.999,-3.21104,0.0534468
-139.984,0.997272,0.749957,3,7,0,140.131,-3.21038,0.0616233
-139.352,0.976751,0.749957,2,3,0,140.577,-2.99657,0.0432962
-139.446,0.978595,0.749957,3,7,0,139.792,-2.75136,0.0542049
-139.417,1,0.749957,2,3,0,139.483,-2.7605,0.0574351
-139.854,0.910657,0.749957,3,7,0,140.843,-3.18714,0.0472477
-139.511,0.960336,0.749957,3,7,0,140.487,-2.81847,0.0407552
-139.358,0.994713,0.749957,2,3,0,139.645,-2.85191,0.0737675
-141.924,0.758469,0.749957,2,3,0,142.024,-2.86143,0.185754
-141.672,0.959354,0.749957,2,3,0,143.185,-3.16505,0.144571
-146.197,0.814183,0.749957,2,3,0,146.969,-2.99129,0.515538
-139.567,0.724282,0.749957,3,7,0,148.034,-2.76465,0.0428556
-139.601,0.998639,0.749957,3,7,0,139.634,-3.07378,0.0773636
-139.241,0.974534,0.749957,3,7,0,140.04,-2.84248,0.0642949
-140.409,0.843576,0.749957,2,3,0,140.835,-2.75816,0.107068
-141.627,0.789473,0.749957,3,7,0,143.778,-3.43264,0.0512713
-141.479,0.999893,0.749957,3,7,0,141.764,-2.47529,0.0635359
-141.479,0.742586,0.749957,1,1,0,142.76,-2.47529,0.0635359
-141.719,1,0.749957,3,7,0,141.782,-3.44212,0.0451794
-139.168,1,0.749957,2,3,0,141.447,-2.99403,0.0579697
-139.262,0.968472,0.749957,1,3,0,139.514,-2.88168,0.0704317
-139.2,0.950809,0.749957,2,3,0,139.789,-2.89738,0.0669207
-139.526,0.966201,0.749957,2,3,0,139.618,-2.76395,0.0690618
-140.028,0.956056,0.749957,3,7,0,140.375,-3.22552,0.0505712
-139.641,1,0.749957,2,3,0,140.001,-3.15282,0.05486
-139.543,1,0.749957,1,1,0,139.656,-3.12912,0.0525663
-140.271,0.898797,0.749957,2,3,0,140.686,-2.88157,0.115805
-139.347,0.995084,0.749957,2,3,0,140.312,-3.00709,0.0439135
-139.472,0.864273,0.749957,1,3,0,140.737,-2.83993,0.0786562
-139.276,0.833123,0.749957,2,3,0,141.357,-2.82863,0.0648325
-139.313,0.972233,0.749957,2,3,0,139.654,-2.83799,0.0456544
-139.603,0.833754,0.749957,2,3,0,140.995,-3.00843,0.0856979
-139.316,0.893704,0.749957,1,3,0,140.898,-2.8061,0.0490463
-139.713,0.928076,0.749957,2,3,0,139.979,-2.71809,0.0683131
-140.508,0.924475,0.749957,2,3,0,141.245,-3.20716,0.0888456
-139.566,0.992032,0.749957,2,3,0,140.758,-3.00128,0.0846093
-141.085,0.83801,0.749957,2,3,0,141.568,-3.36902,0.0446231
-141.417,0.849936,0.749957,3,7,0,143.37,-2.50229,0.0717061
-142.878,0.716588,0.749957,1,1,0,143.044,-2.42343,0.0878637
-140.156,1,0.749957,3,7,0,142.808,-2.83101,0.0313797
-140.265,1,0.749957,2,3,0,140.585,-2.71815,0.033098
-139.951,1,0.749957,1,1,0,140.291,-2.76862,0.0350942
-142.454,0.781444,0.749957,2,3,0,143.137,-2.53867,0.118843
-143.39,0.79284,0.749957,1,1,0,143.85,-2.45713,0.116013
-141.634,1,0.749957,2,7,0,143.423,-3.42785,0.0417593
-142.128,0.861358,0.749957,3,7,0,143.584,-2.61524,0.135263
-139.654,1,0.749957,2,3,0,142.188,-2.89228,0.0907803
-140.68,0.92376,0.749957,2,3,0,140.933,-3.05193,0.125533
-140.206,1,0.749957,2,3,0,140.789,-3.09771,0.0999083
-139.548,1,0.749957,2,3,0,140.445,-2.729,0.0506051
-139.914,0.972314,0.749957,2,7,0,140.122,-3.12013,0.0836702
-141.544,0.917929,0.749957,2,3,0,141.84,-3.05768,0.0232258
-139.482,1,0.749957,2,3,0,141.373,-2.82044,0.0768314
-139.687,0.966968,0.749957,2,3,0,140.061,-2.69616,0.056029
-139.286,0.976987,0.749957,2,3,0,140.053,-3.01588,0.0676186
-139.409,0.981929,0.749957,2,3,0,139.615,-2.98023,0.0412533
-140.09,0.937335,0.749957,3,7,0,140.396,-3.18939,0.0393379
-139.893,0.87983,0.749957,2,3,0,141.968,-3.1868,0.0650741
-139.784,0.79739,0.749957,2,3,0,143.25,-2.70143,0.0675538
-139.27,0.934991,0.749957,3,7,0,140.648,-3.04062,0.0608459
-139.828,0.947787,0.749957,3,7,0,139.969,-3.11633,0.0804864
-139.781,0.998624,0.749957,3,7,0,140.272,-2.67667,0.0530762
-139.56,0.860096,0.749957,2,3,0,141.928,-3.01882,0.0827519
-139.145,1,0.749957,2,3,0,139.52,-2.97596,0.0575504
-139.122,0.982152,0.749957,3,7,0,139.355,-2.91259,0.0576936
-139.997,0.893528,0.749957,3,7,0,140.472,-3.17189,0.0396386
-140.251,0.93617,0.749957,3,7,0,140.823,-2.8351,0.030482
-139.921,1,0.749957,3,7,0,140.631,-3.18465,0.0434463
-140.063,0.934668,0.749957,2,3,0,140.788,-3.05175,0.0328683
-139.344,1,0.749957,2,3,0,140.086,-3.0747,0.0556365
-139.663,0.809861,0.749957,1,3,0,141.549,-2.72269,0.0446599
-139.355,0.870307,0.749957,1,3,0,141.547,-3.07464,0.0594473
-140.369,0.838767,0.749957,2,3,0,141.296,-3.22781,0.0375171
-139.428,0.95743,0.749957,2,3,0,141.222,-3.06711,0.0685794
-139.137,0.952089,0.749957,3,7,0,140.065,-2.89446,0.0593304
-139.232,0.964723,0.749957,1,3,0,139.489,-3.0301,0.0542693
-139.14,0.996101,0.749957,2,3,0,139.302,-2.92015,0.0618413
-139.757,0.863955,0.749957,1,3,0,140.545,-2.71784,0.0420181
-139.426,1,0.749957,2,3,0,139.803,-2.82169,0.042792
-139.232,0.957503,0.749957,3,7,0,140.258,-2.85969,0.0661387
-139.277,0.962701,0.749957,2,3,0,139.66,-2.88406,0.0448031
-139.338,0.987455,0.749957,1,1,0,139.358,-2.90172,0.0425343
-139.969,0.951928,0.749957,2,3,0,140.104,-3.17895,0.072273
-139.751,0.885406,0.749957,3,7,0,141.776,-3.137,0.0719369
-139.502,0.899064,0.749957,2,3,0,141.096,-3.09134,0.045413
-139.161,0.984308,0.749957,2,7,0,139.755,-2.97744,0.0609676
-139.472,0.975255,0.749957,2,3,0,139.495,-3.10503,0.0498898
-139.864,0.909704,0.749957,3,7,0,140.471,-2.95909,0.0337172
-141.01,0.929199,0.749957,2,3,0,141.45,-2.78577,0.0258693
-141.147,0.924334,0.749957,3,7,0,142.78,-2.86163,0.150713
-139.839,0.998209,0.749957,2,3,0,141.433,-3.11683,0.0384876
-140.174,0.946829,0.749957,2,3,0,140.721,-3.19539,0.0381683
-139.208,0.932751,0.749957,1,3,0,141.163,-2.98194,0.0656788
-142.396,0.723549,0.749957,2,3,0,142.589,-3.51031,0.04675
-142.396,0.876262,0.749957,1,1,0,143.272,-3.51031,0.04675
-139.921,1,0.749957,2,3,0,142.126,-2.65136,0.0514944
-139.144,0.971104,0.749957,2,7,0,140.698,-2.92174,0.0623641
-139.265,0.910175,0.749957,3,7,0,140.238,-2.82727,0.0493615
-139.656,0.958677,0.749957,2,3,0,139.771,-2.76164,0.0758682
-139.581,0.950088,0.749957,3,7,0,140.442,-2.72825,0.0621306
-139.923,0.926389,0.749957,2,5,0,140.428,-3.20048,0.0471944
-139.429,0.972741,0.749957,2,3,0,140.389,-3.06578,0.0689031
