# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = fecd_model_model
# start_datetime = 2023-10-05 20:01:29 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/dfoster/AppData/Local/Temp/RtmpWk9ck5/standata-48405e57361c.json
# init = 2 (Default)
# random
#   seed = 110819
# output
#   file = C:/Users/dfoster/Documents/pila2021/02-data/03-results/pila_fecd_nh-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/dfoster/Documents/pila2021/02-data/03-results/fecd_model-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = --name=fecd_model_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,kappa
-144.893,0.994678,0.688112,3,7,0,145.162,-2.60274,0.0492508
-145.242,0.981922,0.688112,3,7,0,145.508,-2.93355,0.0806125
-145.225,0.985026,0.688112,3,7,0,145.905,-2.53253,0.0495886
-145.409,0.995983,0.688112,3,7,0,145.663,-3.07111,0.0623592
-145.299,0.985195,0.688112,2,3,0,145.934,-3.0719,0.0449702
-144.852,0.968872,0.688112,3,7,0,146.13,-2.97098,0.0453726
-145.545,0.942568,0.688112,2,3,0,145.75,-3.09099,0.0629499
-144.903,0.996645,0.688112,3,7,0,145.77,-2.96585,0.062611
-144.509,0.998782,0.688112,3,7,0,144.967,-2.76664,0.0547502
-144.562,0.953029,0.688112,3,7,0,145.198,-2.73357,0.0474961
-145.614,0.885387,0.688112,3,7,0,146.478,-2.52262,0.0686279
-144.947,0.980468,0.688112,3,7,0,146.43,-2.71905,0.0367083
-145.019,0.940854,0.688112,3,7,0,146.055,-2.98619,0.0643746
-146.301,0.940743,0.688112,3,7,0,146.787,-3.01001,0.0269559
-145.284,1,0.688112,2,3,0,146.518,-3.06654,0.0441317
-144.738,0.939816,0.688112,2,3,0,146.147,-2.94488,0.0557784
-144.587,0.930888,0.688112,3,7,0,145.964,-2.7383,0.0455289
-146.653,0.845213,0.688112,2,5,0,146.883,-3.26276,0.0460221
-145.528,1,0.688112,2,3,0,146.947,-3.00541,0.0332551
-145.386,1,0.688112,1,1,0,145.569,-3.00615,0.0351243
-146.869,0.812293,0.688112,2,7,0,148.373,-2.84976,0.13738
-146.398,0.971211,0.688112,3,7,0,147.733,-3.02108,0.10413
-147.257,0.968908,0.688112,2,3,0,147.281,-3.07666,0.118712
-146.631,1,0.688112,2,3,0,147.391,-2.95414,0.120824
-145.365,1,0.688112,3,7,0,146.798,-2.6847,0.0866831
-147.046,0.849826,0.688112,2,3,0,148.039,-2.81666,0.144113
-147.049,0.985552,0.688112,3,7,0,148.312,-2.81825,0.0219804
-147.065,1,0.688112,3,7,0,147.444,-2.76067,0.144182
-146.461,0.926061,0.688112,2,7,0,148.38,-3.12438,0.0857693
-146.23,0.979146,0.688112,2,3,0,147.587,-2.86319,0.116847
-147.954,0.908995,0.688112,2,5,0,148.135,-2.55338,0.0201537
-145.492,1,0.688112,3,7,0,147.944,-2.48908,0.0453609
-145.004,0.968272,0.688112,2,5,0,146.127,-2.99288,0.062203
-145.63,0.893794,0.688112,2,5,0,146.377,-2.55001,0.0336414
-145.461,0.959905,0.688112,2,3,0,146.387,-2.76278,0.030449
-145.139,0.997969,0.688112,3,7,0,145.644,-2.81614,0.0845844
-144.598,0.964592,0.688112,3,7,0,145.93,-2.78463,0.0435805
-146.497,0.708227,0.688112,2,5,0,148.917,-2.35319,0.0429959
-147.558,0.984396,0.688112,3,7,0,148.139,-2.28716,0.0292008
-146.743,1,0.688112,3,7,0,147.568,-3.17286,0.0824333
-146.2,0.980077,0.688112,3,7,0,147.971,-3.20338,0.041892
-145.331,0.98061,0.688112,2,3,0,146.695,-3.04879,0.0647052
-146.752,0.805059,0.688112,3,7,0,149.314,-3.24753,0.0354783
-144.506,0.986837,0.688112,2,5,0,146.588,-2.82166,0.0498516
-144.752,0.976548,0.688112,2,3,0,144.783,-2.81909,0.0703882
-145.106,0.980177,0.688112,2,5,0,145.115,-2.80149,0.0338409
-145.021,0.97427,0.688112,2,7,0,145.873,-2.57321,0.0512563
-145.012,0.851801,0.688112,2,7,0,148.053,-2.98409,0.0644644
-145.639,0.974243,0.688112,2,7,0,146.008,-3.03889,0.0334532
-144.668,1,0.688112,3,7,0,145.622,-2.68809,0.0588627
-145.198,0.959617,0.688112,2,3,0,145.359,-3.04847,0.0576354
-145.824,0.946191,0.688112,3,7,0,146.588,-2.65405,0.0976005
-145.083,0.998157,0.688112,2,5,0,145.778,-2.94304,0.0367319
-144.931,0.827238,0.688112,3,7,0,147.481,-2.69562,0.0375973
-144.932,0.995545,0.688112,3,7,0,145.228,-2.93289,0.0692672
-145.307,0.981833,0.688112,2,3,0,145.562,-2.74536,0.0889867
-144.702,0.855566,0.688112,1,3,0,147.665,-2.91893,0.0453164
-144.592,0.941329,0.688112,1,3,0,145.588,-2.71118,0.0565331
-144.556,0.873699,0.688112,3,7,0,146.846,-2.75079,0.0465857
-144.988,0.947435,0.688112,3,7,0,145.395,-2.60818,0.0620161
-144.942,0.989136,0.688112,3,7,0,145.335,-2.59115,0.0519852
-145.566,0.946918,0.688112,2,3,0,146.072,-2.88311,0.0953921
-145.525,0.987525,0.688112,3,7,0,146.063,-2.88493,0.0939988
-145.774,0.996296,0.688112,2,3,0,145.914,-2.81013,0.104591
-145.526,0.906262,0.688112,3,7,0,147.333,-2.51944,0.0375735
-145.477,0.962517,0.688112,3,7,0,146.354,-2.87815,0.0929501
-145.718,0.985874,0.688112,2,3,0,145.888,-2.97354,0.0909552
-144.858,0.996048,0.688112,3,7,0,146.485,-2.62247,0.0452522
-144.81,0.998134,0.688112,3,7,0,145.015,-2.96968,0.0541982
-145.816,0.935715,0.688112,2,3,0,145.952,-2.458,0.0582597
-147.414,0.924905,0.688112,2,3,0,147.659,-2.27329,0.0523821
-146.26,1,0.688112,3,7,0,147.747,-3.21556,0.044458
-144.817,1,0.688112,2,3,0,146.533,-2.71576,0.0391896
-144.787,0.999477,0.688112,3,7,0,145.027,-2.84344,0.0710327
-146.781,0.812537,0.688112,2,3,0,147.253,-3.27674,0.0446972
-144.88,1,0.688112,3,7,0,147.008,-2.71099,0.0380748
-145.385,0.961283,0.688112,3,7,0,145.605,-2.86098,0.0910469
-146.278,0.942104,0.688112,2,3,0,146.662,-2.58594,0.101134
-146.571,0.969493,0.688112,1,1,0,146.707,-2.58042,0.10863
-144.521,1,0.688112,2,3,0,146.458,-2.76732,0.0483577
-147.327,0.794808,0.688112,2,3,0,147.338,-2.70322,0.0211921
-146.082,1,0.688112,2,7,0,147.517,-2.67584,0.107723
-146.909,0.897342,0.688112,2,7,0,148.838,-2.48091,0.0255104
-144.817,0.980482,0.688112,3,7,0,147.467,-2.96764,0.0560618
-144.655,0.997992,0.688112,3,7,0,144.904,-2.90351,0.0586489
-145.334,0.940872,0.688112,2,3,0,145.583,-2.51654,0.0529298
-144.984,1,0.688112,2,3,0,145.481,-2.60708,0.0615397
-144.738,1,0.688112,3,7,0,145.126,-2.68584,0.0427666
-145.82,0.888522,0.688112,2,3,0,146.185,-3.04828,0.0318597
-145.068,0.974723,0.688112,3,7,0,146.676,-2.68911,0.0771721
-147.024,0.903869,0.688112,3,7,0,147.024,-3.14741,0.0261385
-145.239,1,0.688112,2,3,0,147.183,-3.05378,0.0584625
-145.806,0.980245,0.688112,2,7,0,145.961,-2.44536,0.0521482
-145.32,0.999539,0.688112,2,7,0,145.878,-3.07748,0.0542752
-144.715,1,0.688112,2,3,0,145.335,-2.92727,0.0457551
-145.079,0.984403,0.688112,2,7,0,145.09,-2.57232,0.0573713
-145.235,0.979897,0.688112,1,1,0,145.274,-2.54064,0.0564324
-144.818,0.979041,0.688112,2,3,0,145.578,-2.92119,0.0411778
-145.222,0.933641,0.688112,3,7,0,145.837,-2.57574,0.0387289
-145.89,0.938439,0.688112,2,7,0,146.381,-2.4695,0.0648021
-146.05,0.961773,0.688112,2,7,0,147.496,-2.61438,0.0278751
-144.874,0.97119,0.688112,2,3,0,146.793,-2.60946,0.0538379
-146.635,0.774112,0.688112,1,3,0,148.406,-2.48773,0.027001
-146.163,0.996899,0.688112,3,7,0,147.278,-3.01985,0.0974413
-144.757,0.841099,0.688112,2,3,0,149.469,-2.86363,0.0401112
-145.626,0.890797,0.688112,2,7,0,146.577,-2.63582,0.0306967
-145.047,0.996946,0.688112,3,7,0,146.082,-3.02752,0.0532433
-148.244,0.747967,0.688112,2,3,0,148.61,-3.274,0.0957914
-147.861,1,0.688112,1,1,0,148.569,-3.21714,0.101607
-147.203,1,0.688112,1,1,0,147.956,-3.14886,0.101045
-147.546,0.950807,0.688112,1,1,0,147.802,-3.18998,0.10029
-145.92,1,0.688112,3,7,0,148.686,-2.42493,0.0460059
-144.725,0.997989,0.688112,2,3,0,146.209,-2.91518,0.0615835
-145.831,0.926028,0.688112,2,3,0,146.026,-2.52113,0.0755444
-145.653,0.973478,0.688112,3,7,0,147.012,-2.94523,0.0302667
-145.878,0.973681,0.688112,3,7,0,146.886,-2.53036,0.0789615
-145.878,0.796803,0.688112,1,1,0,146.982,-2.53036,0.0789615
-144.644,1,0.688112,2,3,0,145.841,-2.68407,0.0556039
-145.045,0.981967,0.688112,3,7,0,145.131,-2.63324,0.0382462
-145.283,0.981262,0.688112,3,7,0,145.627,-3.05246,0.0613856
-145.46,0.976098,0.688112,1,1,0,145.511,-3.07646,0.0632309
-145.952,0.967486,0.688112,3,7,0,146.753,-2.69778,0.0273893
-147.548,0.915413,0.688112,2,7,0,148.408,-2.28097,0.0298554
-146.874,1,0.688112,1,1,0,147.526,-2.35071,0.0319474
-144.644,0.984002,0.688112,2,3,0,147.099,-2.90827,0.047567
-144.644,0.81995,0.688112,1,3,0,146.81,-2.90827,0.047567
-145.113,0.843218,0.688112,1,3,0,146.796,-2.76107,0.0832583
-145.308,0.946899,0.688112,3,7,0,146.523,-2.97111,0.0781292
-144.758,0.974694,0.688112,3,7,0,146.494,-2.63973,0.0530307
-146.441,0.881193,0.688112,2,3,0,146.79,-3.14967,0.0792899
-144.845,0.870065,0.688112,2,7,0,149.146,-2.87823,0.0386245
-145.463,0.934021,0.688112,2,3,0,145.759,-2.77594,0.0303832
-145.565,0.988619,0.688112,3,7,0,146.553,-2.48564,0.0554804
-145.486,1,0.688112,2,7,0,145.77,-2.48857,0.0467107
-144.581,0.989594,0.688112,3,7,0,145.844,-2.83313,0.0612805
-145.867,0.894737,0.688112,2,3,0,145.882,-2.8524,0.106319
-145.921,0.984572,0.688112,3,7,0,146.475,-2.79816,0.0271481
-145.36,1,0.688112,1,1,0,145.869,-2.83034,0.0313287
-145.152,0.974721,0.688112,2,3,0,145.855,-2.91448,0.0347455
-144.817,0.994496,0.688112,3,7,0,145.338,-2.84618,0.038435
-145.321,0.764172,0.688112,3,7,0,148.302,-2.70367,0.0869084
-144.535,1,0.688112,2,3,0,145.34,-2.78673,0.0465948
-145.006,0.957493,0.688112,3,7,0,145.24,-2.63013,0.0671786
-145.854,0.917707,0.688112,2,7,0,146.945,-2.43394,0.0465695
-145.978,0.997877,0.688112,1,1,0,146.096,-2.41878,0.043546
-147.561,0.888431,0.688112,2,5,0,147.887,-3.35581,0.0456638
-149.773,0.800998,0.688112,2,7,0,152.425,-3.31727,0.0189168
-148.982,1,0.688112,2,3,0,149.933,-3.26193,0.0203032
-146.455,0.926263,0.688112,2,3,0,150.15,-2.93919,0.0250692
-148.929,0.906215,0.688112,3,7,0,149.478,-2.49353,0.158085
-146.468,0.992499,0.688112,3,7,0,149.416,-2.90604,0.0247093
-147.033,0.984486,0.688112,2,3,0,147.377,-3.03089,0.0235393
-146.207,1,0.688112,1,1,0,146.953,-2.99891,0.0273274
-146.501,0.996707,0.688112,3,7,0,146.756,-3.0997,0.028002
-144.905,1,0.688112,2,3,0,146.81,-2.92378,0.0692898
-144.761,1,0.688112,1,1,0,144.891,-2.90217,0.0652972
-145.358,0.956256,0.688112,2,3,0,145.454,-2.9559,0.0818421
-145.344,0.997355,0.688112,3,7,0,145.868,-3.04883,0.0652358
-145.61,0.964635,0.688112,1,1,0,145.65,-3.08563,0.0671024
-144.724,1,0.688112,2,3,0,145.64,-2.89995,0.0636766
-145.009,0.962054,0.688112,3,7,0,145.515,-2.79293,0.0802638
-144.888,0.967798,0.688112,3,7,0,145.721,-2.73423,0.0373685
-144.566,0.992426,0.688112,2,3,0,145.013,-2.72724,0.0479458
-144.727,0.987499,0.688112,2,3,0,144.756,-2.69114,0.0427427
-144.576,0.865985,0.688112,3,7,0,147.234,-2.74836,0.0455271
-145.256,0.959766,0.688112,3,7,0,145.366,-3.06925,0.0519984
-145.384,0.977887,0.688112,3,7,0,145.92,-3.0804,0.0579536
-145.275,0.998028,0.688112,3,7,0,145.771,-2.52662,0.0529018
-145.433,0.978626,0.688112,3,7,0,146.517,-3.04442,0.0698419
-145.313,1,0.688112,2,3,0,145.495,-3.01733,0.0707483
-144.664,0.951101,0.688112,3,7,0,146.304,-2.92174,0.0488869
-144.892,0.972003,0.688112,3,7,0,145.135,-2.77714,0.0758865
-145.199,0.917194,0.688112,3,7,0,146.177,-3.0519,0.0562862
-145.199,0.950051,0.688112,1,1,0,145.588,-3.0519,0.0562862
-145.228,0.937268,0.688112,2,3,0,146.415,-2.99888,0.0372202
-145.228,0.620143,0.688112,2,7,0,151.453,-2.99888,0.0372202
-145.547,0.963292,0.688112,1,1,0,145.56,-3.01849,0.0336002
-144.656,0.977981,0.688112,3,7,0,146.314,-2.79834,0.0662668
-144.529,0.994145,0.688112,3,7,0,144.795,-2.76103,0.0569403
-144.743,0.976176,0.688112,2,3,0,144.835,-2.66062,0.058861
-145.106,0.972424,0.688112,3,7,0,145.461,-2.90262,0.0790465
-146.052,0.942789,0.688112,3,7,0,146.411,-3.01302,0.0952513
-145.874,1,0.688112,2,3,0,146.174,-2.9556,0.0979513
-146.72,0.83051,0.688112,2,3,0,148.924,-2.80308,0.133832
-147.616,0.980408,0.688112,2,3,0,147.637,-2.75734,0.162412
-148.351,0.977222,0.688112,3,7,0,148.458,-2.90269,0.0183481
-145.406,1,0.688112,2,3,0,148.741,-2.72627,0.0311787
-144.664,1,0.688112,2,3,0,145.458,-2.85802,0.0424678
-144.783,0.983645,0.688112,2,3,0,144.916,-2.78872,0.0386677
-145.279,0.96485,0.688112,2,3,0,145.334,-2.83959,0.0321499
-145.293,0.992206,0.688112,3,7,0,145.862,-2.83957,0.0890147
-145.626,0.764218,0.688112,1,3,0,150.284,-3.0866,0.0369828
-144.51,0.994309,0.688112,3,7,0,145.684,-2.81575,0.0489767
-145.657,0.891949,0.688112,3,7,0,146.236,-3.03925,0.0786368
-145.748,0.963298,0.688112,2,3,0,146.553,-2.96871,0.0924924
-146.01,0.980933,0.688112,1,1,0,146.1,-2.95364,0.102281
-144.992,0.994578,0.688112,2,7,0,146.503,-2.9939,0.0427017
-145.331,0.941824,0.688112,3,7,0,145.943,-2.61115,0.0346598
-145.455,0.981658,0.688112,1,1,0,145.52,-2.61877,0.0328545
-146.031,0.981674,0.688112,2,3,0,146.068,-2.54076,0.0298599
-145.071,1,0.688112,2,3,0,146.113,-2.59248,0.0409737
-144.563,0.98358,0.688112,2,7,0,145.415,-2.717,0.0532701
-144.5,0.998528,0.688112,3,7,0,144.6,-2.77558,0.0535749
-145.23,0.831059,0.688112,1,3,0,146.466,-3.02336,0.0391275
-145.761,0.942481,0.688112,2,3,0,146.169,-2.96646,0.0298324
-145.261,1,0.688112,2,3,0,145.74,-2.90029,0.0331174
-144.801,0.948276,0.688112,3,7,0,146.808,-2.94238,0.0614132
-145.199,0.960005,0.688112,2,3,0,145.409,-3.04957,0.057268
-146.419,0.92838,0.688112,2,3,0,146.742,-3.12564,0.0296649
-146.036,1,0.688112,1,1,0,146.435,-3.0869,0.031429
-145.182,0.944431,0.688112,2,3,0,146.998,-3.05388,0.0535049
-144.608,0.869971,0.688112,1,3,0,146.94,-2.71166,0.0465074
-144.747,0.956009,0.688112,2,3,0,145.153,-2.70773,0.0411789
-145.35,0.973817,0.688112,3,7,0,145.445,-2.54932,0.0383757
-144.775,0.992749,0.688112,2,3,0,145.602,-2.71875,0.0400252
-144.689,0.993575,0.688112,2,7,0,144.985,-2.92289,0.0573727
-146.968,0.849803,0.688112,2,7,0,147.231,-2.91228,0.135958
-146.143,0.946883,0.688112,3,7,0,148.493,-3.12054,0.0771153
-145.896,1,0.688112,3,7,0,146.425,-2.5005,0.0330852
-144.631,0.965578,0.688112,3,7,0,146.549,-2.89229,0.0461459
-145.547,0.88641,0.688112,2,3,0,145.999,-2.873,0.0954401
-144.831,0.996294,0.688112,2,3,0,145.708,-2.94643,0.0623588
-144.975,0.985201,0.688112,3,7,0,145.344,-2.60122,0.0432147
-144.797,0.927777,0.688112,2,3,0,145.954,-2.65585,0.0614244
-144.763,0.94249,0.688112,3,7,0,145.75,-2.76161,0.0704244
-144.582,0.943516,0.688112,1,3,0,145.611,-2.75474,0.0449251
-145.109,0.736138,0.688112,3,7,0,148.724,-2.56106,0.0552495
-145.039,0.993873,0.688112,3,7,0,145.42,-2.57005,0.0481824
-147.597,0.738204,0.688112,2,5,0,149.423,-2.41838,0.0234437
-145.099,0.864612,0.688112,2,5,0,149.448,-2.55668,0.0502036
-145.466,0.957019,0.688112,3,7,0,146.114,-2.76703,0.0947633
-145.162,1,0.688112,2,3,0,145.444,-2.78969,0.0854206
-145.08,0.992872,0.688112,3,7,0,145.544,-2.87205,0.0347636
-145.364,0.995874,0.688112,3,7,0,145.733,-3.08478,0.0453419
-144.863,0.994961,0.688112,2,3,0,145.48,-2.98619,0.0517776
-144.709,0.99953,0.688112,3,7,0,144.982,-2.69712,0.0629286
-145.381,0.921757,0.688112,2,3,0,145.812,-2.90208,0.0881889
-146.007,0.937949,0.688112,3,7,0,146.918,-2.8935,0.0270658
-144.675,1,0.688112,2,3,0,145.976,-2.7889,0.0411383
-144.694,0.999151,0.688112,3,7,0,144.837,-2.66079,0.0493801
-144.602,1,0.688112,2,3,0,144.726,-2.71578,0.0464808
-144.988,0.901636,0.688112,2,3,0,145.763,-2.79606,0.035331
-145.798,0.921947,0.688112,2,3,0,146.212,-2.61629,0.0296892
-144.938,0.956427,0.688112,2,3,0,146.558,-2.59174,0.0493261
-146.168,0.841817,0.688112,3,7,0,147.311,-2.83313,0.116188
-146.322,0.996701,0.688112,2,3,0,146.415,-2.82701,0.121089
-146.906,0.963822,0.688112,1,1,0,146.916,-2.82986,0.139291
-147.301,0.99325,0.688112,2,3,0,147.365,-2.82208,0.152375
-144.506,0.995997,0.688112,2,3,0,147.27,-2.83025,0.0535692
-144.676,0.966151,0.688112,1,3,0,144.884,-2.78621,0.0671581
-145.362,0.939327,0.688112,2,3,0,145.539,-2.5325,0.0609521
-144.642,0.97471,0.688112,2,3,0,145.795,-2.87688,0.0616148
-144.658,0.92616,0.688112,1,3,0,145.615,-2.73657,0.0426449
-144.603,0.999618,0.688112,3,7,0,144.74,-2.81138,0.0633583
-145.699,0.817436,0.688112,2,3,0,146.828,-3.11175,0.0636694
-144.812,1,0.688112,2,3,0,145.911,-2.91859,0.0657499
-144.601,0.943013,0.688112,3,7,0,145.819,-2.70098,0.0489639
-144.519,0.99901,0.688112,2,3,0,144.628,-2.81841,0.0569348
-145.19,0.879438,0.688112,2,7,0,146.29,-2.5396,0.0510351
-145.974,0.933879,0.688112,2,3,0,146.764,-2.96385,0.0999373
-145.866,0.948049,0.688112,3,7,0,147.376,-2.53254,0.0317528
-146.23,0.995647,0.688112,2,3,0,146.525,-2.40783,0.0363733
-145.377,0.839657,0.688112,3,7,0,150.096,-2.9338,0.0850304
-145.537,0.981084,0.688112,3,7,0,146.283,-2.76706,0.0298143
-145.115,1,0.688112,1,1,0,145.488,-2.75006,0.0339458
-145.213,0.985731,0.688112,1,1,0,145.269,-2.74988,0.0328481
-145.087,1,0.688112,3,7,0,145.229,-2.83205,0.0824944
-145.084,0.936759,0.688112,2,3,0,146.194,-2.67203,0.0759549
-144.779,0.999592,0.688112,3,7,0,145.23,-2.88572,0.0678839
-146.452,0.785853,0.688112,1,3,0,148.128,-2.59504,0.107724
-145.735,1,0.688112,2,3,0,146.761,-2.78713,0.10341
-144.655,1,0.688112,2,3,0,145.787,-2.68272,0.0565212
-144.661,0.992579,0.688112,3,7,0,144.906,-2.9128,0.0572851
-145.015,0.980766,0.688112,2,7,0,145.064,-2.57443,0.0512224
-146.198,0.956924,0.688112,3,7,0,146.405,-3.04718,0.0937451
-146.025,0.907359,0.688112,2,5,0,148.048,-2.56988,0.0290352
-145.715,0.969527,0.688112,3,7,0,146.978,-2.52754,0.0732015
-145.916,0.981479,0.688112,3,7,0,146.73,-3.14558,0.0379919
-144.671,0.965441,0.688112,2,5,0,146.456,-2.90755,0.0456096
-146.432,0.7795,0.688112,1,3,0,147.61,-3.19661,0.0344965
-145.869,0.991158,0.688112,3,7,0,147.217,-3.14371,0.0611037
-144.892,1,0.688112,2,3,0,145.95,-2.93225,0.0399474
-144.772,0.986976,0.688112,3,7,0,145.352,-2.72569,0.068813
-146.513,0.851831,0.688112,2,3,0,146.839,-3.2049,0.066756
-145.191,1,0.688112,2,3,0,146.806,-2.98093,0.072505
-145.096,0.981564,0.688112,2,3,0,145.659,-3.03637,0.0541192
-147.954,0.794412,0.688112,2,3,0,148.193,-3.39208,0.0454634
-146.564,1,0.688112,2,3,0,148.596,-3.22243,0.0629969
-144.589,0.835044,0.688112,1,3,0,148.939,-2.80977,0.0439333
