# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 1
# model = fecd_model_model
# start_datetime = 2023-07-21 18:04:25 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:/Users/dfoster/AppData/Local/Temp/RtmpC0iZKs/standata-7bbc74217686.json
# init = 2 (Default)
# random
#   seed = 110819
# output
#   file = C:/Users/dfoster/Documents/pila2021/02-data/03-results/pila_fecd-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/dfoster/Documents/pila2021/02-data/03-results/fecd_model-profile-3.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.1
# stancflags = --name=fecd_model_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,kappa
# Adaptation terminated
# Step size = 0.772356
# Diagonal elements of inverse mass matrix:
# 0.0537038, 0.229209
-140.484,1,0.772356,1,1,0,140.887,-3.28538,0.0438607
-140.82,0.904035,0.772356,2,3,0,141.966,-3.33758,0.0560739
-139.614,1,0.772356,3,7,0,140.733,-2.77541,0.0407382
-139.233,1,0.772356,2,3,0,139.66,-3.02918,0.0534439
-139.849,0.876058,0.772356,2,3,0,140.34,-2.67256,0.0466008
-139.198,0.81796,0.772356,3,7,0,142.431,-3.01431,0.0560402
-139.489,0.960832,0.772356,2,3,0,139.575,-2.96157,0.0833473
-139.378,0.919418,0.772356,3,7,0,140.345,-2.89324,0.0416
-139.503,0.953569,0.772356,2,3,0,139.904,-2.9913,0.0394583
-139.148,0.828735,0.772356,3,7,0,140.941,-2.95366,0.0618952
-141.642,0.761568,0.772356,2,3,0,141.699,-2.60289,0.0256392
-141.274,1,0.772356,2,3,0,141.869,-2.52565,0.0323393
-140.684,0.738588,0.772356,2,7,0,143.468,-3.10707,0.0286126
-139.888,0.995399,0.772356,2,3,0,141.581,-3.05303,0.0933749
-141.075,0.877639,0.772356,2,3,0,141.625,-2.59255,0.0903525
-141.943,0.978702,0.772356,3,7,0,142.951,-3.01072,0.0214007
-140.338,1,0.772356,3,7,0,141.866,-3.14207,0.0326501
-144.186,0.77594,0.772356,3,7,0,144.679,-3.64161,0.0594086
-141.512,1,0.772356,2,3,0,143.893,-2.45036,0.0391228
-139.281,1,0.772356,2,3,0,141.243,-2.86313,0.0454459
-140.279,0.89007,0.772356,2,3,0,140.414,-3.25856,0.0456586
-139.168,0.953117,0.772356,1,3,0,140.881,-2.97199,0.0626869
-139.314,0.945013,0.772356,2,3,0,139.662,-3.03334,0.04714
-139.15,1,0.772356,3,7,0,139.297,-2.90992,0.0627591
-139.18,0.945215,0.772356,2,3,0,139.651,-2.88184,0.0638764
-139.3,0.907735,0.772356,3,7,0,140.025,-3.04072,0.0489193
-140.714,0.672299,0.772356,2,3,0,142.972,-3.31711,0.0432692
-139.829,0.992308,0.772356,2,3,0,141.098,-3.17314,0.0657099
-140.508,0.929168,0.772356,2,3,0,141.104,-3.2707,0.0398321
-140.172,0.935505,0.772356,2,3,0,141.269,-2.80271,0.104631
-139.808,1,0.772356,2,3,0,140.161,-2.88417,0.0970329
-140.646,0.857459,0.772356,2,3,0,141.281,-3.19588,0.0316597
-139.521,0.989775,0.772356,3,7,0,140.749,-2.93387,0.0384191
-139.129,0.973304,0.772356,1,3,0,139.772,-2.90839,0.0593474
-139.206,0.976117,0.772356,1,3,0,139.323,-2.95298,0.0473525
-140.041,0.71138,0.772356,1,3,0,141.549,-2.93604,0.107634
-141.062,0.932809,0.772356,2,3,0,141.172,-2.78945,0.138311
-139.852,0.960178,0.772356,2,3,0,141.459,-3.19549,0.0531484
-139.385,1,0.772356,3,7,0,139.896,-3.01472,0.043108
-139.648,0.952424,0.772356,1,1,0,139.652,-3.03738,0.0380947
-139.392,1,0.772356,1,1,0,139.613,-3.03575,0.0441156
-139.173,0.99634,0.772356,3,7,0,139.438,-2.90134,0.0493053
-139.261,0.951273,0.772356,1,3,0,139.56,-2.88539,0.0706114
-140.056,0.775731,0.772356,2,3,0,141.423,-3.22533,0.0473231
-140.174,0.994288,0.772356,2,3,0,140.398,-3.18724,0.0374407
-140.55,0.938487,0.772356,1,1,0,140.619,-3.20263,0.0330316
-139.172,0.989928,0.772356,3,7,0,140.571,-2.85912,0.0586501
-141.16,0.670558,0.772356,2,3,0,142.524,-2.5316,0.0333838
-139.494,0.978918,0.772356,2,3,0,141.402,-3.08887,0.0454247
-139.259,0.94364,0.772356,2,7,0,140.081,-2.95875,0.0711011
-139.259,0.735988,0.772356,1,3,0,142.027,-2.95875,0.0711011
-139.273,0.998224,0.772356,1,1,0,139.293,-2.94622,0.0724331
-139.273,0.876399,0.772356,1,3,0,140.377,-2.94622,0.0724331
-139.852,0.935641,0.772356,2,3,0,139.962,-3.08661,0.0869843
-139.994,0.961537,0.772356,2,3,0,140.546,-2.64071,0.0489386
-142.36,0.84028,0.772356,2,3,0,142.71,-2.40762,0.0292449
-144.157,0.933207,0.772356,2,3,0,144.262,-2.19752,0.033986
-140.211,0.878817,0.772356,2,3,0,144.677,-3.05669,0.0314985
-139.913,1,0.772356,1,1,0,140.227,-3.05741,0.0347676
-139.76,0.953472,0.772356,3,7,0,140.996,-3.03165,0.0904269
-140.18,0.977319,0.772356,2,3,0,140.203,-3.09832,0.0987602
-139.84,0.979446,0.772356,2,3,0,140.713,-2.91583,0.0338926
-139.346,1,0.772356,2,3,0,139.959,-3.03139,0.0455009
-139.661,0.957435,0.772356,2,3,0,139.81,-2.87026,0.0899839
-140.524,0.85429,0.772356,2,3,0,141.093,-2.60096,0.0370806
-142.666,0.688245,0.772356,2,3,0,143.365,-2.75992,0.0194428
-139.254,1,0.772356,3,7,0,142.235,-2.81517,0.0541521
-139.349,0.97646,0.772356,3,7,0,139.522,-3.06945,0.050938
-139.831,0.837233,0.772356,1,3,0,141.304,-2.68783,0.0658637
-139.242,0.856101,0.772356,3,7,0,140.982,-2.84875,0.0653715
-139.339,0.95902,0.772356,3,7,0,139.73,-3.0274,0.0696909
-140.22,0.790064,0.772356,2,3,0,141.388,-3.16905,0.0354242
-139.569,0.996509,0.772356,2,3,0,140.451,-3.13523,0.052305
-139.79,0.794898,0.772356,1,3,0,142.008,-2.67692,0.0499987
-139.558,1,0.772356,1,1,0,139.779,-2.73455,0.0477063
-139.22,1,0.772356,2,3,0,139.604,-2.91624,0.0464248
-139.861,0.835365,0.772356,2,7,0,140.746,-2.74605,0.0824449
-140.372,0.955976,0.772356,2,3,0,140.703,-3.13946,0.0321901
-139.142,1,0.772356,2,3,0,140.217,-2.88051,0.0570518
-139.232,0.945462,0.772356,2,3,0,139.665,-2.9083,0.0460263
-139.131,1,0.772356,2,3,0,139.227,-2.96073,0.0560503
-139.654,0.941633,0.772356,2,3,0,139.669,-2.75537,0.0412147
-140.025,0.928467,0.772356,2,3,0,140.549,-2.67336,0.0720819
-139.743,0.727858,0.772356,1,3,0,142.942,-3.16955,0.0493066
-140.462,0.922449,0.772356,2,3,0,140.915,-3.19669,0.0337776
-139.147,0.909205,0.772356,1,3,0,141.641,-2.88647,0.060166
-140.799,0.813976,0.772356,3,7,0,141.065,-2.6084,0.0852006
-140.014,1,0.772356,2,3,0,141.233,-3.07429,0.0957149
-140.717,0.857107,0.772356,2,3,0,141.805,-3.26434,0.081209
-139.282,1,0.772356,2,3,0,140.673,-2.91231,0.0730167
-139.607,0.878911,0.772356,2,3,0,140.515,-2.92868,0.0893937
-140.025,0.930988,0.772356,2,3,0,140.513,-2.72,0.084086
-140.831,0.967922,0.772356,2,3,0,141.24,-2.78462,0.128189
-139.698,1,0.772356,2,3,0,141.041,-2.89438,0.035786
-141.255,0.800105,0.772356,2,3,0,142.117,-2.55757,0.0303446
-141.255,0.477135,0.772356,1,3,0,147.433,-2.55757,0.0303446
-139.555,0.963863,0.772356,2,3,0,141.555,-3.05629,0.0778052
-139.981,0.923019,0.772356,2,3,0,140.496,-3.10761,0.0889301
-139.56,0.666937,0.772356,2,3,0,143.879,-3.11266,0.0459938
-139.759,0.951935,0.772356,2,3,0,140.19,-3.1321,0.0735834
-140.093,0.919862,0.772356,2,3,0,141.065,-2.7377,0.0906609
-140.455,0.995446,0.772356,2,3,0,140.689,-2.80391,0.116064
-139.501,1,0.772356,2,3,0,140.543,-3.09179,0.067953
-140.039,0.943915,0.772356,3,7,0,140.202,-3.15608,0.0815095
-139.162,0.992447,0.772356,3,7,0,140.073,-2.87385,0.0523439
-139.216,0.993723,0.772356,2,7,0,139.24,-3.00236,0.0636885
-139.975,0.757746,0.772356,1,3,0,141.347,-2.64872,0.0464674
-140.346,0.943764,0.772356,2,7,0,140.965,-3.10809,0.103764
-139.645,1,0.772356,2,3,0,140.538,-2.80264,0.0823361
-141.926,0.643042,0.772356,2,3,0,143.158,-2.40142,0.0409341
-140.622,0.980441,0.772356,3,7,0,142.361,-2.57085,0.0389747
-139.438,0.850208,0.772356,3,7,0,141.981,-3.01606,0.0417137
-139.426,0.999403,0.772356,3,7,0,139.611,-2.78821,0.0680164
-140.221,0.905721,0.772356,2,3,0,140.669,-2.60363,0.0492404
-140.197,0.978978,0.772356,2,7,0,140.952,-3.17422,0.0841486
-140.375,0.99658,0.772356,2,7,0,140.773,-3.26315,0.065307
-140.925,0.920537,0.772356,1,1,0,141.031,-3.34202,0.0615728
-140.662,0.914384,0.772356,2,3,0,142.42,-3.31916,0.0544035
-140.443,1,0.772356,1,1,0,140.783,-3.28721,0.0570767
-140.026,0.932369,0.772356,2,3,0,141.48,-3.12737,0.0871134
-139.196,1,0.772356,3,7,0,139.923,-3.00686,0.0601157
-143.347,0.636623,0.772356,2,3,0,143.731,-2.57588,0.0190271
-143.031,1,0.772356,2,3,0,143.953,-2.4337,0.0229707
-139.223,1,0.772356,2,3,0,142.735,-2.86505,0.0481085
-140.247,0.873552,0.772356,2,7,0,140.382,-2.82332,0.110128
-143.167,0.828087,0.772356,2,3,0,143.354,-3.15637,0.215481
-143.659,0.940631,0.772356,3,7,0,144.599,-2.87065,0.0166385
-145.043,0.727883,0.772356,1,1,0,145.84,-2.79789,0.0142158
-141.612,1,0.772356,1,1,0,144.302,-2.83466,0.0226603
-142.973,0.904196,0.772356,2,3,0,143.273,-2.8648,0.0182375
-141.631,1,0.772356,1,1,0,142.943,-2.83854,0.0225691
-141.631,0.714479,0.772356,1,1,0,143.167,-2.83854,0.0225691
-139.84,1,0.772356,2,3,0,141.511,-2.73561,0.0385066
-140.569,0.967353,0.772356,2,3,0,140.595,-2.62195,0.034417
-139.699,0.965464,0.772356,2,3,0,140.966,-3.1216,0.0728714
-139.329,0.991829,0.772356,2,3,0,139.875,-2.9561,0.0754161
-139.735,0.826578,0.772356,2,3,0,140.866,-2.68887,0.0494055
-141.224,0.862982,0.772356,2,3,0,141.71,-2.70307,0.025855
-140.18,1,0.772356,1,1,0,141.061,-2.7705,0.0323329
-139.352,1,0.772356,2,3,0,140.245,-2.92818,0.0420028
-142.341,0.775153,0.772356,2,3,0,142.391,-3.50169,0.0523556
-141.611,0.877153,0.772356,2,3,0,144.524,-2.60095,0.0258802
-139.314,0.966943,0.772356,3,7,0,141.825,-2.90991,0.0431403
-139.18,0.913116,0.772356,2,3,0,140.131,-2.85326,0.0582846
-140.833,0.852826,0.772356,2,3,0,140.862,-3.30146,0.073933
-141.41,0.777722,0.772356,2,3,0,144.099,-3.15965,0.0251245
-140.642,0.989243,0.772356,3,7,0,142.067,-3.13959,0.109479
-140.411,0.910533,0.772356,2,3,0,142.12,-3.26188,0.0678731
-142.018,0.791582,0.772356,3,7,0,144.147,-2.39305,0.0397618
-139.925,0.926372,0.772356,3,7,0,142.602,-2.65092,0.0511589
-139.507,1,0.772356,2,3,0,140.14,-3.04105,0.0775087
-140.811,0.719723,0.772356,2,3,0,142.354,-3.21646,0.0309402
-139.26,0.996454,0.772356,2,3,0,140.816,-2.99666,0.0467196
-139.237,0.942124,0.772356,2,3,0,139.806,-2.82145,0.0556368
-139.368,0.984989,0.772356,2,3,0,139.439,-3.07763,0.0514577
-139.799,0.945026,0.772356,2,3,0,139.98,-3.05153,0.03615
-139.277,0.950817,0.772356,2,3,0,140.539,-3.00827,0.0680173
-139.525,0.915227,0.772356,2,3,0,140.217,-2.82202,0.0792206
-139.424,1,0.772356,2,3,0,139.568,-2.98452,0.041003
-139.424,0.949009,0.772356,3,7,0,140.071,-2.90272,0.0804897
-140.156,0.879582,0.772356,2,3,0,140.489,-3.23619,0.0627338
-139.247,0.899635,0.772356,3,7,0,141.214,-2.92261,0.0709702
-139.32,0.986665,0.772356,2,3,0,139.445,-3.04209,0.0657367
-139.3,1,0.772356,3,7,0,139.418,-2.90768,0.0435594
-139.358,0.893627,0.772356,3,7,0,140.184,-2.98502,0.0754334
-139.847,0.953807,0.772356,2,3,0,139.941,-3.12799,0.0789518
-140.311,0.866913,0.772356,2,3,0,142.431,-2.79381,0.0305927
-140.055,0.913044,0.772356,3,7,0,142.055,-2.64901,0.0654474
-139.351,0.990143,0.772356,2,3,0,140.31,-2.82087,0.0454283
-139.127,0.906184,0.772356,2,3,0,140.225,-2.90648,0.0544273
-139.265,0.982287,0.772356,2,3,0,139.276,-3.01799,0.0481881
-140.028,0.915107,0.772356,2,7,0,140.267,-3.22665,0.053473
-141.727,0.834953,0.772356,3,7,0,142.47,-3.44198,0.0441306
-140.141,1,0.772356,2,3,0,141.966,-2.61567,0.0532851
-139.807,1,0.772356,2,7,0,140.204,-3.18513,0.0508996
-139.224,0.81534,0.772356,3,7,0,141.843,-3.0276,0.0554543
-139.75,0.816057,0.772356,1,3,0,140.747,-2.74217,0.0399343
-140.201,0.904906,0.772356,3,7,0,140.882,-2.73278,0.0940592
-142.791,0.817693,0.772356,3,7,0,143.235,-2.65114,0.174949
-143.551,0.870412,0.772356,1,1,0,143.923,-2.61449,0.193573
-141.61,1,0.772356,1,1,0,143.275,-2.7138,0.144936
-141.637,0.820231,0.772356,2,7,0,143.711,-3.42844,0.0564571
-140.128,1,0.772356,2,3,0,141.966,-3.0419,0.0320075
-140.13,0.98268,0.772356,2,3,0,140.735,-2.72224,0.0889731
-139.362,0.741691,0.772356,3,7,0,142.183,-2.77697,0.0531101
-139.121,0.833367,0.772356,3,7,0,141.257,-2.92536,0.0581985
-139.279,0.946198,0.772356,2,3,0,139.609,-2.86081,0.0456686
-139.454,0.937133,0.772356,3,7,0,139.837,-3.0668,0.0444976
-139.16,0.980735,0.772356,1,3,0,139.7,-2.88808,0.0511099
-139.139,0.960851,0.772356,2,3,0,139.507,-2.90381,0.0522731
-139.261,0.985137,0.772356,2,3,0,139.295,-2.8625,0.0463272
-139.501,0.973383,0.772356,2,3,0,139.575,-3.04979,0.0759668
-139.365,0.951891,0.772356,2,3,0,140.131,-2.80261,0.0667843
-140.442,0.817394,0.772356,3,7,0,141.112,-2.60463,0.0693999
-140.51,0.993195,0.772356,2,3,0,140.789,-2.61389,0.075569
-141.958,0.907345,0.772356,3,7,0,142.759,-3.06578,0.0216456
-139.356,1,0.772356,2,3,0,141.781,-3.07736,0.0577711
-139.547,0.804036,0.772356,3,7,0,141.62,-2.90269,0.0380372
-139.306,1,0.772356,1,1,0,139.503,-2.89256,0.0436122
-139.636,0.812368,0.772356,1,3,0,140.892,-3.01122,0.0869471
-140.398,0.848785,0.772356,2,3,0,141.141,-2.70147,0.0950502
-139.859,1,0.772356,2,3,0,140.562,-2.89049,0.0994248
-140.275,0.975097,0.772356,2,3,0,140.456,-3.03467,0.111304
-141.46,0.902957,0.772356,2,3,0,142.077,-3.02022,0.162085
-140.695,0.998282,0.772356,2,3,0,141.72,-2.83834,0.129754
-140.06,0.998762,0.772356,2,3,0,141.108,-3.04013,0.102035
-139.272,0.998162,0.772356,2,3,0,140.144,-3.0485,0.0558678
-139.145,0.977615,0.772356,1,3,0,139.508,-2.88036,0.0545191
-140.845,0.847839,0.772356,2,7,0,140.852,-3.33551,0.059753
-140.558,1,0.772356,2,3,0,141.053,-3.3028,0.0466142
-139.39,0.980596,0.772356,3,7,0,140.645,-2.7675,0.0538888
-139.987,0.933669,0.772356,3,7,0,140.296,-3.114,0.0880444
-139.661,1,0.772356,2,3,0,140.106,-2.97057,0.0908101
-141.204,0.888886,0.772356,2,3,0,141.423,-2.78645,0.143691
-142.042,0.892444,0.772356,2,3,0,143.213,-3.28493,0.124725
-140.834,0.909327,0.772356,2,3,0,143.821,-3.34113,0.0475432
-142.444,0.887663,0.772356,3,7,0,143.304,-2.39482,0.0650396
-140.2,1,0.772356,2,3,0,142.346,-2.63205,0.0407395
-140.137,0.9482,0.772356,2,3,0,141.088,-2.76784,0.0328628
-139.565,0.999344,0.772356,3,7,0,140.323,-2.75255,0.0687111
-140.267,0.909049,0.772356,2,7,0,140.557,-3.24303,0.0421082
-139.281,0.93897,0.772356,1,3,0,141.03,-2.91001,0.0441694
-139.842,0.930292,0.772356,2,3,0,139.942,-2.97293,0.0984241
-139.175,0.987266,0.772356,2,3,0,140.13,-2.85878,0.0533678
-140.408,0.79659,0.772356,2,3,0,140.91,-2.981,0.121085
-140.539,0.994782,0.772356,2,3,0,140.656,-2.99817,0.125289
-142.277,0.742709,0.772356,2,3,0,143.561,-2.53684,0.112248
-139.195,1,0.772356,2,3,0,142.523,-2.84966,0.0603128
-139.379,0.975024,0.772356,3,7,0,139.482,-3.08563,0.0547314
-139.493,0.863428,0.772356,2,3,0,140.857,-3.09151,0.0458437
-139.912,0.936524,0.772356,2,3,0,140.271,-3.17454,0.0704471
-139.839,1,0.772356,2,3,0,140.019,-3.14757,0.0739646
-139.721,1,0.772356,3,7,0,140.123,-2.75041,0.0399826
-140.191,0.914718,0.772356,3,7,0,140.828,-3.24128,0.0628916
-139.696,1,0.772356,1,1,0,140.126,-3.16423,0.0559514
-141.601,0.804865,0.772356,2,3,0,141.975,-2.77239,0.157877
-140.647,0.971643,0.772356,3,7,0,142.026,-2.77582,0.119478
-139.259,0.947609,0.772356,2,3,0,141.262,-2.99404,0.0683983
-141.412,0.739412,0.772356,2,3,0,142.098,-3.20224,0.124841
-139.206,1,0.772356,2,3,0,141.101,-2.88104,0.0661841
-139.368,0.937825,0.772356,3,7,0,139.798,-3.04178,0.0455158
-139.56,0.966819,0.772356,1,1,0,139.568,-3.05729,0.0407509
-139.595,0.947263,0.772356,2,3,0,140.189,-2.84937,0.0380374
-139.294,0.915785,0.772356,1,3,0,140.495,-2.88216,0.072501
-139.463,0.97112,0.772356,1,1,0,139.469,-2.83543,0.0776666
-140.564,0.90096,0.772356,2,3,0,141.017,-2.93215,0.128926
-141.184,0.865702,0.772356,3,7,0,142.234,-2.80328,0.0247811
-140.264,1,0.772356,1,1,0,141.043,-2.78992,0.0310782
-139.923,1,0.772356,1,1,0,140.273,-2.76665,0.0355504
-139.794,0.980842,0.772356,2,3,0,140.377,-3.17346,0.062901
-139.704,1,0.772356,2,3,0,139.88,-3.14151,0.0678205
-140.231,0.96148,0.772356,2,3,0,140.334,-2.60786,0.0453028
-139.545,0.998362,0.772356,2,3,0,140.454,-2.85654,0.0387545
-140.986,0.721326,0.772356,1,3,0,143.334,-3.35946,0.0465688
-140.786,1,0.772356,1,1,0,141.131,-3.33465,0.0472234
-142.392,0.838008,0.772356,2,3,0,142.992,-3.44573,0.0811745
-139.689,1,0.772356,2,3,0,142.226,-2.7255,0.0690097
-139.941,0.914946,0.772356,2,3,0,140.771,-2.7973,0.0944899
-139.542,1,0.772356,2,3,0,139.946,-2.79422,0.0759874
-139.728,0.789223,0.772356,1,3,0,141.455,-3.17046,0.0565521
-139.358,1,0.772356,2,3,0,139.712,-3.07034,0.0503024
-139.609,0.947025,0.772356,2,3,0,139.876,-2.84246,0.0379544
-140.732,0.924105,0.772356,2,3,0,140.999,-2.53878,0.0555972
-141.978,0.916894,0.772356,2,3,0,142.058,-2.42639,0.0621838
-141.019,1,0.772356,2,3,0,141.914,-2.50685,0.0562011
-140.156,0.996659,0.772356,3,7,0,141.361,-2.65329,0.0390307
-139.354,1,0.772356,2,3,0,140.171,-3.059,0.0646994
-140.069,0.867014,0.772356,2,3,0,140.902,-2.68254,0.0380208
-139.189,0.928247,0.772356,2,3,0,140.977,-2.92114,0.066799
-139.731,0.873704,0.772356,2,7,0,140.379,-3.17155,0.0529317
-141.564,0.85355,0.772356,2,3,0,141.933,-3.39147,0.0352175
-140.417,0.84507,0.772356,3,7,0,143.221,-2.59966,0.0663237
-140.413,0.9203,0.772356,2,3,0,141.307,-3.19258,0.0341648
-141.705,0.824471,0.772356,1,1,0,141.713,-3.297,0.0270442
-139.932,1,0.772356,2,3,0,141.884,-3.19238,0.0655915
-140.168,0.989307,0.772356,2,3,0,140.597,-2.62779,0.0637368
-139.148,1,0.772356,2,3,0,140.051,-2.89933,0.0515315
-139.139,1,0.772356,1,1,0,139.148,-2.90591,0.0522068
-139.437,0.909681,0.772356,2,3,0,139.93,-2.7634,0.0490973
-139.159,1,0.772356,2,3,0,139.434,-2.90641,0.0501703
-139.768,0.941978,0.772356,2,3,0,139.813,-2.73156,0.0748896
-143.063,0.570223,0.772356,2,3,0,144.035,-2.32129,0.0293535
-139.179,0.716367,0.772356,3,7,0,145.749,-2.92364,0.0659387
-140.244,0.789818,0.772356,1,3,0,141.334,-2.82096,0.0307366
-140.348,0.980033,0.772356,3,7,0,141.218,-3.27132,0.0590217
-139.66,1,0.772356,2,3,0,140.439,-3.12132,0.0706872
-139.156,0.94348,0.772356,1,3,0,140.219,-2.86856,0.0550734
-139.177,0.912631,0.772356,3,7,0,139.961,-2.99461,0.0600201
-139.769,0.935813,0.772356,2,3,0,139.818,-2.91245,0.0962821
-139.402,0.991764,0.772356,2,3,0,139.929,-2.89356,0.079051
-140.562,0.699635,0.772356,3,7,0,143.904,-3.1172,0.0297848
-140.016,1,0.772356,3,7,0,140.58,-3.16515,0.0386165
-139.223,0.898525,0.772356,1,3,0,141.269,-2.87211,0.0667747
-139.537,0.973974,0.772356,2,7,0,139.578,-2.92161,0.038137
-139.472,0.965578,0.772356,2,3,0,140.002,-3.04247,0.0421356
-139.228,0.999821,0.772356,3,7,0,139.477,-2.92709,0.0460288
-139.223,0.981197,0.772356,2,3,0,139.473,-3.01918,0.0607792
-139.172,1,0.772356,1,1,0,139.215,-2.99189,0.0599045
-139.172,0.627694,0.772356,2,3,0,142.298,-2.99189,0.0599045
-141.364,0.687499,0.772356,3,7,0,142.683,-2.49729,0.0337958
-139.524,0.978847,0.772356,2,3,0,141.573,-2.77411,0.0712547
-140.024,0.975631,0.772356,2,3,0,140.246,-2.83195,0.0326593
-139.59,1,0.772356,3,7,0,140.005,-2.94468,0.0884823
-140.309,0.889389,0.772356,3,7,0,140.885,-2.62649,0.0707786
-140.25,1,0.772356,3,7,0,140.981,-2.92328,0.0299684
-139.998,0.998012,0.772356,3,7,0,140.813,-3.00617,0.102746
-140.827,0.87398,0.772356,2,7,0,141.575,-2.66167,0.0296422
-139.496,1,0.772356,3,7,0,140.621,-3.01394,0.0801415
-139.131,0.958578,0.772356,2,3,0,139.968,-2.90212,0.0589918
-139.368,0.971931,0.772356,2,3,0,139.373,-2.95127,0.041757
-139.172,1,0.772356,2,3,0,139.382,-2.85663,0.0558173
-139.511,0.920944,0.772356,2,3,0,139.843,-2.97879,0.083575
-139.227,0.996795,0.772356,2,3,0,139.574,-2.88759,0.0683834
-139.739,0.87848,0.772356,1,3,0,140.496,-2.74148,0.0402351
-139.965,0.991071,0.772356,2,7,0,140.002,-3.16043,0.0770568
-139.702,1,0.772356,3,7,0,140.381,-2.76385,0.0785759
-139.252,1,0.772356,2,3,0,139.7,-2.89917,0.0707387
-139.15,0.978507,0.772356,1,3,0,139.457,-2.97463,0.0534125
-139.484,0.899504,0.772356,2,3,0,140.242,-2.7554,0.0635577
-140.464,0.745619,0.772356,2,3,0,142.017,-2.70375,0.0315081
-140.467,0.977679,0.772356,2,7,0,141.358,-3.23193,0.0803765
-140.965,0.972407,0.772356,2,3,0,141.133,-3.31393,0.0752326
-139.119,1,0.772356,2,3,0,140.694,-2.92675,0.0565427
-140.278,0.761242,0.772356,2,3,0,141.389,-3.25826,0.0455733
-139.727,0.896381,0.772356,2,7,0,141.766,-3.04215,0.0877606
-139.27,1,0.772356,2,3,0,139.743,-2.80943,0.0534373
-139.624,0.962436,0.772356,3,7,0,139.757,-2.75657,0.0419107
-139.127,0.997625,0.772356,3,7,0,139.596,-2.94024,0.0592546
-139.122,1,0.772356,2,3,0,139.128,-2.91014,0.0559456
-139.453,0.963345,0.772356,2,3,0,139.468,-2.83384,0.076959
-140.718,0.786464,0.772356,2,3,0,141.94,-3.04664,0.127751
-140.63,0.991134,0.772356,2,7,0,141.109,-2.87811,0.13022
-139.28,0.949749,0.772356,1,3,0,141.089,-2.8529,0.0689187
-139.932,0.907004,0.772356,2,3,0,140.195,-2.65064,0.0498228
-140.646,0.911575,0.772356,2,7,0,141.164,-3.17394,0.102277
-141.47,0.907277,0.772356,2,3,0,142.933,-3.04619,0.0234592
-140.446,1,0.772356,2,3,0,141.548,-3.17275,0.0327457
-139.786,0.9783,0.772356,3,7,0,140.733,-2.74931,0.0796607
-139.338,0.887916,0.772356,1,3,0,141.1,-3.00591,0.0441406
-139.338,0.889942,0.772356,2,7,0,140.327,-3.00591,0.0441406
-139.312,0.998988,0.772356,3,7,0,139.415,-3.05303,0.0502245
-139.173,0.99809,0.772356,2,3,0,139.346,-2.99874,0.0568932
-139.303,0.928402,0.772356,3,7,0,139.806,-2.79812,0.0525738
-140.602,0.772763,0.772356,2,3,0,141.313,-3.30502,0.0446825
-141.538,0.888878,0.772356,2,3,0,142.54,-3.41474,0.0408796
-139.135,1,0.772356,2,3,0,141.174,-2.93516,0.0522444
-139.835,0.936918,0.772356,2,3,0,139.85,-2.71297,0.0736729
-139.429,0.991305,0.772356,2,3,0,140.017,-3.04233,0.0433666
-139.65,0.9629,0.772356,1,1,0,139.658,-3.06932,0.0394362
-139.65,0.749319,0.772356,1,3,0,141.815,-3.06932,0.0394362
-139.74,0.996487,0.772356,2,3,0,139.806,-3.10023,0.0393835
-139.415,0.896658,0.772356,3,7,0,141.016,-3.09526,0.0578044
-140.073,0.906524,0.772356,2,3,0,140.631,-2.7314,0.088569
-139.247,1,0.772356,2,7,0,139.965,-3.00279,0.0478388
-139.249,0.999019,0.772356,3,7,0,139.334,-3.02438,0.0501828
-139.215,0.983628,0.772356,2,7,0,139.47,-2.91532,0.0687071
-139.83,0.835603,0.772356,1,3,0,140.871,-3.10539,0.0379603
-139.375,1,0.772356,2,3,0,139.887,-2.88366,0.0771425
-139.432,0.976851,0.772356,3,7,0,139.732,-3.10038,0.0572943
-140.817,0.825732,0.772356,3,7,0,141.294,-3.10481,0.122914
-141.179,0.933057,0.772356,3,7,0,142.47,-3.3259,0.0798521
-139.328,0.954776,0.772356,3,7,0,141.833,-2.7921,0.0512356
-139.445,0.978444,0.772356,2,3,0,139.645,-2.8726,0.0404303
-140.894,0.896752,0.772356,2,3,0,141.026,-3.26581,0.0878588
-142.857,0.779739,0.772356,2,3,0,144.737,-3.20127,0.185616
